iteration,period_days
1,133.5687359124401
2,131.95685785357725
3,132.23479250903276
4,132.4317582351808
5,132.79102316568796
6,132.43166245984253
7,134.3438933617567
8,130.60278900817082
9,133.43394162515384
10,133.56684756247503
11,131.5878090065793
12,133.8588631979946
13,131.58785322651556
14,133.5659692107242
15,133.06449695364688
16,130.6389919202141
17,131.9599148209442
18,131.71809682629979
19,131.65462626402748
20,133.56540344447262
21,130.6001340273356
22,132.37766505631456
23,133.9042281904459
24,131.7173210109939
25,130.60254148542782
26,132.19672742452738
27,134.1542619079627
28,131.68088799408088
29,131.40383070526366
30,131.9485143845465
31,133.56680887766692
32,131.95659469450635
33,132.43151736933845
34,131.40206365825256
35,131.920858772724
36,132.3010246189853
37,131.9556391060744
38,130.95572332333313
39,131.40126628885946
40,133.0645800106252
41,134.1562702334399
42,132.78775609453623
43,132.1153431467075
44,132.3530280359233
45,132.4061469005506
46,131.71777604162833
47,131.5869971750151
48,130.59932065406758
49,132.73119375627053
50,131.7167389699455
51,132.35212388576926
52,134.15398356550614
53,133.8700288107071
54,131.58744022938185
55,131.7184676868159
56,134.1562357172849
57,133.0651189793795
58,131.71478116156734
59,132.40488755783966
60,134.3386966261922
61,132.4701572855282
62,131.95595894949335
63,134.3441842757617
64,131.4083914864443
65,133.56676951940096
66,132.0242393010848
67,134.156824604354
68,134.15888077597592
69,133.0612618851132
70,131.58975843343882
71,133.90419145431332
72,134.46192912070472
73,132.43165022787178
74,130.60251411445552
75,132.1141383435925
76,133.06441917347357
77,134.15510382839304
78,133.5672746154278
79,133.8713343750563
80,133.56764926815737
81,131.71689313636108
82,132.19767394909408
83,134.15496865406834
84,132.43203859610242
85,130.60172252959316
86,133.56967119752758
87,130.60412827803657
88,132.6317902766129
89,133.1410771531637
90,132.37872847661166
91,132.4312798668874
92,132.47071505997312
93,132.02388535474188
94,133.5666351502521
95,133.13998952751186
96,132.1174641117264
97,131.95718793072194
98,131.5869979071091
99,133.56574279472727
100,131.07720925179075
101,133.56708317635898
102,132.1134690213612
103,133.86484558033516
104,133.1348386446386
105,132.40517418728155
106,131.58960233247964
107,132.78869241329897
108,131.7150307599144
109,133.90614949990712
110,134.46192912070472
111,132.6311361569078
112,130.60344872664226
113,132.40566009568317
114,131.924318834917
115,133.10370925492737
116,133.06255993760357
117,133.8663712153275
118,131.7162572072738
119,133.0642235815372
120,133.0651050293068
121,133.86698128337082
122,131.58694618764792
123,131.40338427583518
124,132.40512922891773
125,132.0242115411505
126,131.95955371441156
127,132.35348360108847
128,132.4052001956374
129,131.7199637808413
130,131.71805509723276
131,132.40564840775724
132,134.46192912070472
133,131.40358102234484
134,130.6192181071081
135,131.5892166312737
136,132.40624286165328
137,131.95693847899025
138,131.71729470670118
139,131.58584352781727
140,133.56472798534475
141,132.08948642865022
142,133.56725841388786
143,132.43184605079534
144,132.7886437815625
145,131.58823601218106
146,131.27151030965717
147,134.1481166631162
148,134.1580374901342
149,132.78689857475368
150,133.23557733182687
151,132.40530756548551
152,132.40557411189533
153,133.0656571323196
154,132.63167152390614
155,134.12143326553362
156,132.4048875507024
157,133.5138045262396
158,134.1551503340771
159,132.73429759427913
160,133.65836814464896
161,131.95598531560287
162,131.71821938259228
163,131.91931665280006
164,132.43173579865837
165,131.1828567458894
166,132.35293559554972
167,131.71731656979927
168,132.40540432786358
169,132.4054868179769
170,132.35293991277572
171,131.95683496143724
172,132.40526897568554
173,131.58895108823057
174,134.15709011341062
175,133.06359701781926
176,132.78868727418205
177,132.63061584696936
178,132.73269943273303
179,133.56616273504392
180,132.40551366920883
181,130.95262957290007
182,131.95855974932167
183,132.78925516984955
184,130.60421384766295
185,131.33853628648998
186,130.94631579741852
187,134.03938938933456
188,130.6192181071081
189,133.0644695383975
190,131.9597937409181
191,131.3373153598316
192,131.58692440854585
193,130.60575482182793
194,133.60320629739675
195,132.8643511350889
196,133.8664548796603
197,131.08167018459162
