iteration,period_days
1,0.9737593966976638
2,0.9889586017890548
3,0.9888969873076007
4,0.9848216912119568
5,0.9916598998021866
6,0.9889244621025413
7,0.9893562367271392
8,1.0083007491671752
9,0.9889063195067728
10,0.9888931975532925
11,0.9889716273971294
12,1.006688381968719
13,0.9737703408925711
14,0.9853346909202617
15,1.0059194251924661
16,0.9889058196256808
17,0.9888909011881548
18,1.0066796003086667
19,1.0010518814472589
20,1.0014495367921004
21,1.0066890455652648
22,0.9919162233269446
23,0.9893568785504079
24,0.988900050595047
25,0.9853263192720014
26,0.9889454655624341
27,0.9848331673001499
28,1.0084723821667996
29,0.9848103714376701
30,0.9889042717774095
31,0.9893537046276458
32,0.9823731243602006
33,0.9916920182868904
34,0.9853129540232622
35,0.9893173974720589
36,0.9888594742188269
37,0.985320303647889
38,0.9888320271734788
39,1.0026594658573447
40,0.9889654718531493
41,0.9737660926996288
42,0.9949193903884104
43,1.0026426788125362
44,1.0056764246385292
45,0.9830370561776496
46,0.9888872228401979
47,0.9889545439468924
48,0.9889703033045657
49,0.9889494392129727
50,0.9889142246314397
51,0.9876094958412964
52,0.9893537827730152
53,0.9889636249277424
54,0.9889684815469257
55,0.9889519456937521
56,0.9889406080278025
57,0.9889510470174615
58,0.9889645063389892
59,0.9848152992647529
60,0.9889661893092991
61,1.0083976756328976
62,0.9918430424097678
63,0.9889399069528915
64,1.0057103256054203
65,0.9853176649090745
66,0.9888820661977247
67,0.988861473841861
68,0.9889108939078236
69,0.9889564999866121
70,0.9888946088270801
71,0.988898973914454
72,1.0010522306300111
73,0.9876069876532496
74,0.9876090556423722
75,0.9889168604609009
76,0.9889890156875341
77,1.0085514102038677
78,0.9885045465464205
79,0.988957348381591
80,0.9889180209797354
81,0.9732907171093896
82,0.9836481167086009
83,1.0029358070056777
84,0.9823719036095908
85,0.9954200627453693
86,0.98463331112226
87,0.9888986706405748
88,0.989304194566818
89,0.9738369359201955
90,1.0056957596988159
91,0.9888790669514359
92,0.9888730268417503
93,0.9889569793663232
94,0.9888670862445189
95,0.9889137441990763
96,0.9847992064440267
97,0.9848149141732636
98,0.9848000811656705
99,0.9888915804419877
100,0.9889103536368418
101,0.9889690376507783
102,0.9889078550262963
103,0.9853447615671265
104,0.9889561401817086
105,0.973739535578245
106,0.988976812452743
107,0.9848041015371284
108,0.9889592119836503
109,0.9889445936659695
110,0.9889255005430765
111,1.0050171828645285
112,1.0056755119357164
113,0.9889309136833268
114,0.9848174305571499
115,1.008387749383381
116,0.9924510788112751
117,0.9889040571179718
118,0.9853301849331209
119,0.9888960489486779
120,0.98886810199526
121,0.988911087218765
122,0.9919488101378564
123,1.005686336146596
124,0.9848220058941645
125,1.006684866592125
126,0.9917495009603734
127,0.9893580938730085
128,0.9853094876671638
129,0.972614806189978
130,0.9848107163007829
131,1.0066800058966578
132,0.9848236538648886
133,1.0014458677285
134,0.9726765544065825
135,0.9889692753539859
136,0.9889671277643787
137,0.9853270112002909
138,0.9888706266765759
139,1.0057054481199097
140,0.9889582720202361
141,0.9888774611627902
142,0.9889620014280809
143,0.9893725490121614
144,0.9848051743221816
145,1.0057868732492996
146,0.988936109263608
147,0.9848190273518702
148,0.9888938940381943
149,0.9888800379195191
150,0.9848123394179991
151,0.9853234352989988
152,0.973772081556213
153,1.0066885376975787
154,1.0028178976943631
155,0.9917903302758562
156,0.988916969049062
157,0.9906723497674493
158,0.9889626902766013
159,0.9916650276145025
160,0.984814173929491
161,0.9888687786316
162,0.9889427617995981
163,0.9889098267848107
164,0.9888951208255857
165,0.9737653707233629
166,1.0013681172658069
167,0.9893741056387659
168,0.9889699058920426
169,0.9848036098033413
170,0.9848190103526151
171,0.9893645255315745
172,0.9888784144794981
173,0.9889387144309552
174,0.9893645670791725
175,0.9916628205073011
176,0.9889559280726495
177,0.972591528736012
178,0.9889000175188947
179,1.0030213163383603
180,1.005690544036212
181,1.0057319919568537
182,0.9859230300438623
183,0.9993637556777477
184,0.9737571936329822
185,0.9737635337903449
186,0.985317365714619
187,0.9848278771356012
188,0.9889639866748658
189,0.988860477012851
190,0.9889353092661628
191,1.005828381568789
192,0.9848034830079323
193,0.9876238016060469
194,1.006677377619639
195,0.9847568019641443
196,1.0029410168677408
197,0.9889783367847199
198,0.973764130209568
199,0.9737571563260806
200,1.0014532897385406
201,0.9889038656297545
202,0.981654648087664
203,0.9848176625711459
204,0.9888252779412152
205,1.0010491485813338
206,0.9889650528931359
207,0.9920646180290208
208,0.9990693577860392
209,0.988961591518005
210,1.0056999501678172
211,0.984821730447057
212,1.0057649762882583
213,1.0024600929055705
214,0.9848234326808665
215,1.0056907078344768
216,0.9889658020523434
217,1.0052764674217824
218,0.9830491895428501
219,0.9889042433342566
220,0.989349565815463
221,1.0066897980412663
222,0.9889188914355775
223,0.9889185440796081
224,1.002851457865277
225,1.0057031873753048
226,0.9920491797776159
227,0.9889570822339406
228,0.9889545670931265
229,1.0055851781839087
230,0.9889111081835226
231,0.9802934332942009
232,0.9853192656496362
233,1.0055488558879617
234,0.9920517854314347
235,0.9889158063003596
236,0.9916760516444271
237,0.9727808661141143
238,1.0057767322019793
239,1.001044392338096
240,0.9889156681202591
241,0.9848026001011898
242,1.0029243007354536
243,0.9853147872365844
244,0.9889103646427796
245,0.9889587187460951
246,0.9889125743802217
247,1.0026498084652307
248,0.9889615108011989
249,1.005682758921589
250,1.0026495164858065
251,1.006681600691106
252,0.9889016236647529
253,1.0055382715439856
254,0.9725767741474508
255,0.985320125629091
256,0.9889134757167897
257,0.9917054808014071
258,0.9853334576597117
259,1.0024628046639383
260,0.9888856248155189
261,0.9848337293183776
262,0.9844457427646726
263,1.0083052555617233
264,1.0013685781448733
265,0.9717803982035363
266,0.9876078657506618
267,0.9889585591866024
268,0.9848049843916797
269,0.9889612192233234
270,0.9737520571040208
271,0.9889451954975721
272,0.9888113090933704
273,0.985312026707192
274,1.0056944714491367
275,1.0028424362612773
276,0.9889688498555191
277,0.9888091844712226
278,0.9847496459414906
279,1.0057758259376184
280,1.0026407059594382
281,0.9888858925344416
282,0.9848173735942427
283,0.988918922521566
284,0.9889508158023727
285,1.0056757307392021
286,0.9889874126330382
287,0.988973720149753
288,0.9889684176320501
289,0.9848291362934981
290,0.9848053086667282
291,0.9847740938584102
292,0.9846528760521788
293,0.9889759612385515
294,0.9847881230465536
295,0.9889136100910332
296,0.9889822969020033
297,0.9888671760207
298,1.0029341672526417
299,1.0028089040582668
300,0.9802794364993499
301,0.984736432115647
302,0.9889206570035244
303,0.9848131062460888
304,0.9848252944275074
305,0.9876076213293596
306,0.9875994417015741
307,0.9889206011327495
308,1.0026496602834163
309,0.9697237622938167
310,0.9853235650321492
311,0.999447934710562
312,1.002650622924656
313,0.9803048681959372
314,0.9889527348285709
315,0.9888983453494019
316,0.9889414635775242
317,0.9893620468664303
318,0.9889184987782872
319,0.9912895680561693
320,0.9888527941536253
321,0.9889055401437745
322,0.988953003234203
323,0.9709045106336546
324,1.0056921340302627
325,0.9889235649914226
326,0.97375685487105
327,0.9876006927256885
328,0.9848075895810071
329,1.0026520241744978
330,1.0058003737575594
331,0.984797241937947
332,0.9888931385241032
333,1.0057023733562487
334,0.9888792126390759
335,0.9919380517437215
336,1.002454567098881
337,0.9737565989928462
338,0.9889666551876795
339,0.9888946577340186
340,0.9889161757167743
341,1.0029375156613884
342,1.0050311675189396
343,0.9889527686660261
344,0.9737668595096054
345,1.0057152730215893
346,1.0041141678955159
347,0.9889514463168452
348,0.9853317376585214
349,1.0057429761229655
350,0.9888911318862967
351,0.9888889313412202
352,0.9889703933234189
353,1.0056936527745641
354,0.9848408349989638
355,0.9889754744490648
356,0.9848101802827709
357,0.9888773553801693
358,0.9916716495991056
359,0.9737550841291682
360,0.9853299579931649
361,0.9889536262085674
362,0.9737587474057681
363,0.9889369792790185
364,0.9737677024282986
365,0.988967411612991
366,1.0057224365498671
367,0.9889128735527862
368,0.987610543867536
369,1.0026419137146942
370,0.9889762329484039
371,0.9888904386767832
372,0.9889044362054389
373,0.9889612978163048
374,1.0057814880760925
375,0.9954099726203229
376,0.9954183646559683
377,0.9853207115297511
378,1.0014420097778576
379,1.004088692787966
380,0.9889260575466288
381,1.0056146998513007
382,0.991674038036176
383,0.9889301985779101
384,0.9889188918283358
385,0.9893602478233213
386,0.9803013517440664
387,1.005632833153994
388,0.9737555237387687
389,1.001042871123391
390,0.9847936756230045
391,0.9897931948622698
392,1.0077455637188306
393,0.9888739588559954
394,1.001440025552209
395,1.0055152074513403
396,0.9917361528760134
397,1.0056654639271907
398,0.9889728167225846
399,0.9889038555859592
400,1.0014368108418539
401,0.9889160240432868
402,0.9889447253425891
403,0.9802961420694575
404,0.984798722234318
405,0.9888900874793208
406,0.9893728123584565
407,0.9876170184034638
408,0.9889867766411076
409,1.0039329704075142
410,0.9889613507256182
411,0.9917480034257448
412,0.988974756416202
413,0.9888945699457485
414,0.9889697505307656
415,0.991689763786923
416,1.0029263782590174
417,0.9919074473897735
418,0.9888908502104371
419,0.9889627107365246
420,0.9853152318649252
421,1.005019024666126
422,0.9737762760485407
423,0.9888749192845966
424,0.9737383225204171
425,0.988918809014702
426,0.9959921788491176
427,0.9893736924200789
428,0.9853279891463911
429,0.9889122697299219
430,0.9889631329385054
431,0.9893577685986052
432,0.9893665029363561
433,0.9737808686322972
434,1.0057879257264066
435,0.9888882483770184
436,0.9889183620966507
437,0.9889271188928297
438,0.9888913914931263
439,0.9848074739435747
440,0.9967973606378234
441,0.9993990731013385
442,0.9889646263614962
443,0.9889570849674376
444,0.9888611983189216
445,0.9888676589311263
446,1.0050145274597642
447,0.9893882788418931
448,0.9801019204469521
449,0.985319620514658
450,1.0057077290449354
451,0.9953586255142827
452,0.9830355461109328
453,0.9888963577196634
454,1.00567729253607
455,1.0026466502680818
456,0.9993848312986767
457,0.9889498844100124
458,0.9888916523273762
459,0.9889705632968451
460,0.9847759146823709
461,0.9848126151649548
462,0.9889447951395927
463,0.9847470453283926
464,0.9888735539447783
465,0.988886392487272
466,0.9889388657877981
467,1.005701317340591
468,1.001453179646912
469,1.0077678173558482
470,0.984827463918081
471,1.005682142106367
472,0.9889430424149472
473,0.9889254885668206
474,1.0052937101675474
475,0.9893646720531569
476,0.9916816851611885
477,0.9737627302703379
478,1.0057752928549357
479,0.9888111488097383
480,0.9889684708890631
481,0.9888902875448453
482,0.9888997962256355
483,0.9889149603547812
484,0.9889272892598269
485,0.9917016508444547
486,0.9802835976888211
487,1.001435422193898
488,0.9953379266070259
489,0.9853131876399969
490,0.9737595091257814
491,0.9889125834265852
492,0.9848133936050678
493,1.0010446162801125
494,0.9802975755619476
495,1.0083158637010317
496,0.9848083009487316
497,0.9889557400006396
498,0.9889572355806432
499,0.9847338969238534
500,1.0041200875564098
501,0.9916779712417614
502,0.9889112210457964
503,0.9889002341958225
504,1.0014428452261674
505,0.9889125369775421
506,1.0026381182731543
507,0.9888319323296624
508,0.988952383497165
509,0.9907032013388859
510,0.9889489627960846
511,0.9889950488935735
512,0.9847538161034223
513,0.9727827886464462
514,0.9876172224911689
515,0.9848171608375127
516,0.9888879390018512
517,0.9876109572175508
518,0.9889057203558207
519,0.9876196510301308
520,0.9889672924842768
521,1.0057771037984917
522,0.9967924812349886
523,0.9889749534577319
524,0.9889130315216648
525,0.988912842711363
526,0.9888971536558732
527,0.9853285099738582
528,0.9876114397997507
529,0.9888409393638343
530,0.9848013813846276
531,1.0056977566599477
532,1.0055765415969307
533,0.9916819728159557
534,0.9846763980136092
535,1.006683811280836
536,0.9848306864575258
537,0.9889589168196041
538,1.002638717507599
539,0.9889063218380553
540,0.9889600564788222
541,0.9889579463250795
542,0.98897031012819
543,0.9888999557356712
544,0.9848023716674341
545,0.9898077819013961
546,0.9859336341847985
547,0.9889625339858349
548,0.9889122557416098
549,1.00145344628411
550,0.9888925752498965
551,0.9853284152501849
552,0.9853166547115335
553,1.0067011594069426
554,0.9848306062471315
555,0.9889784482013708
556,0.9853283280930971
557,0.9848166177339344
558,1.0052947970862172
559,0.9889696837883528
560,0.9888078146404758
561,0.988487426572103
562,0.9859283775636217
563,0.9727756688369873
564,0.9888909146830294
565,0.9853249220770801
566,0.9889843099997381
567,1.0057051998289006
568,0.9893274959957855
569,0.9889157332315262
570,1.0014486220420324
571,0.9847451683757178
572,0.9888719405862492
573,0.9893630745519398
574,0.9889092873396828
575,0.9737317817414387
576,1.0055524709053998
577,0.9889723823359712
578,0.9848254603861951
579,0.9848312799263321
580,0.9889092930363934
581,0.9888735604138646
582,0.9916653883857183
583,0.9853259695960691
584,0.9846465288413668
585,0.9889166147464673
586,0.9888585287610169
587,0.9853276083047874
588,0.9848093042361028
589,1.0083726461473304
590,0.988880489638476
591,0.9893632632566798
592,0.9893719668194291
593,1.005715929777606
594,0.9888382189258427
595,0.9847283627282548
596,0.9823723704452597
597,0.9816690139928068
598,0.9737615519654443
599,0.9888708785062836
600,0.9898000568121754
601,0.9889625177586183
602,1.0014355149288714
603,0.988861150561632
604,0.9889169000281812
605,0.9737555811423905
606,0.988907394121912
607,0.9889300993090195
608,0.9888886367358636
609,0.9889278467455233
610,0.9737763734907691
611,0.9889097892769734
612,0.9889161904110741
613,1.0024703904930978
614,1.0066920029460298
615,0.9888925904554219
616,0.9889610518602177
617,1.006686503107569
618,1.0014384573115553
619,0.9893599919272144
620,0.9889658959161084
621,0.9889602068479371
622,1.0028384621162332
623,0.9888911849053366
624,1.0066849833060754
625,0.9889001143869752
626,0.9848232924321558
627,1.007771135945857
628,0.9888876048249714
629,0.984654869349457
630,1.0076809349166211
631,0.9889461275069149
632,0.9737653674517822
633,0.991706620749993
634,1.002835907992354
635,0.9889700747867036
636,0.9889171519067055
637,0.9802788938518464
638,0.9889032892304103
639,0.985329815897467
640,0.9876109673128621
641,0.9888362253550524
642,0.989004936526595
643,0.9917165048539264
644,1.007675648235896
645,0.9893804052845859
646,0.9737562846302233
647,0.9893498598191803
648,0.9889033255202466
649,0.9889455566075961
650,0.9727937751017447
651,1.0066808790638666
652,0.9889480190489015
653,0.9888794485904551
654,0.9848160620951832
655,0.9889652191769926
656,0.9737466580801819
657,1.0056378683297063
658,0.98893175915403
659,0.9889026633572245
660,0.9888904479988071
661,0.9888868485047759
662,0.9847812155708705
663,1.0083409354910142
664,1.0029283236807631
665,0.993057554406251
666,1.005707704292292
667,0.9888164278452946
668,0.9888932322996753
669,0.9889277618090189
670,0.9889544933546385
671,1.0056139132190167
672,0.98889944555659
673,1.008464658379803
674,0.9889497936667634
675,0.9727699564053902
676,0.9847875948432186
677,0.9889147163473122
678,0.9889481898810067
679,0.9848242455320716
680,0.9889052701430242
681,0.9888766285457112
682,1.0056862382342187
683,0.9889096566265001
684,0.9888904189762928
685,0.9889019233332705
686,0.9889785597271459
687,0.9898538072805998
688,0.988966364147359
689,1.00574879632752
690,1.0014549165528424
691,1.0059015446352026
692,0.9826734008420329
693,0.9916752014454986
694,0.9888862228696649
695,0.9889022951060079
696,0.9853428852798881
697,0.9889888495350087
698,0.9876003541321087
699,0.9888890670246059
700,0.9916625592546454
701,0.9737663781478924
702,0.987627089450484
703,0.9876181864041262
704,0.991677230480453
705,1.005041680516321
706,0.9889509508270343
707,1.0083695962936157
708,0.9889111292597319
709,0.973754785998927
710,1.0057911529932444
711,0.988902537488437
712,0.9888878109609682
713,1.0050260870559178
714,0.988960654052656
715,0.98532900209046
716,1.0057802836137797
717,0.988964082254068
718,0.9737757182610401
719,0.9889574939634789
720,0.9917414119776963
721,0.9889710705070378
722,0.9889497692164332
723,0.9888934373000718
724,0.9889396160390358
725,0.9888921119768698
726,0.9888670984494252
727,0.9889668654777688
728,1.002461484318629
729,0.9889149442499773
730,0.9888704528624982
731,0.9848083636955819
732,1.006679622004394
733,0.9888249867962517
734,1.0056846698107416
735,0.9916875783861069
736,0.9888946362247082
737,0.985333820034562
738,0.9889126868306757
739,0.9889390105477146
740,1.0026465833137252
741,0.985324131023851
742,0.973780696153378
743,0.9889229491386593
744,1.0077826686709692
745,1.0056069173635378
746,0.9889765482929199
747,0.988897879991934
748,0.9725830208279498
749,0.9888955856706035
750,0.9888919359824241
751,0.9889417549197888
752,0.9889581696108056
753,0.9853254098737373
754,0.9802745469411813
755,0.9889713368512293
756,1.0055394104996456
757,0.9709116380528044
758,0.9888669707098492
759,0.9889271395819964
760,0.988964280643482
761,0.98891274063338
762,0.9889472555078233
763,0.9847982822691005
764,0.9919228407059094
765,0.9889116858482455
766,0.9737732950517629
767,0.9889524441492388
768,0.9889775014193134
769,0.9893592437435288
770,0.9737712207859811
771,0.9889645904954826
772,0.9888565883889846
773,0.988975863852055
774,1.0026525626902814
775,1.0057764712018002
776,0.9888762543139965
777,0.9889423945361056
778,0.9897943838163381
779,0.9916982998038469
780,0.9993646791091462
781,0.9893620497544966
782,0.9889101857992544
783,1.00571836247863
784,0.9889234442446566
785,0.984796483988969
786,0.9888958339321985
787,0.9889636488346233
788,0.9848146156763556
789,0.9888878184969743
790,0.988971101405541
791,0.9848048519994674
792,1.005778254634299
793,1.0041078984000968
794,1.006686433615798
795,0.9917657615179412
796,0.9853334758659057
797,0.9728035646329064
798,0.987614944059956
799,0.9848242877443925
800,0.9847361621257051
801,1.0056744733578808
802,0.9889733510816509
803,0.9889331208730259
804,0.9888558957146741
805,0.991728743519327
806,1.005695195931286
807,0.9737665313188806
808,0.9727743270516321
809,0.9832494982089169
810,0.9727793397322372
811,0.988954554165005
812,0.9888927515893189
813,0.9847494444468778
814,0.988878920835554
815,0.9848088997268253
816,0.9853295850352706
817,0.988905572208724
818,0.9802932190026572
819,0.9889609184484519
820,0.9889158395608004
821,0.9876246656696763
822,1.0083609490437087
823,1.006677846080938
824,0.9876136425428778
825,0.9888927458681362
826,0.9848118663286488
827,0.9889129085022156
828,0.9876110866962808
829,0.9889654656284311
830,0.988890028855624
831,0.9888977675041836
832,0.9888830319148499
833,0.9737643823616219
834,1.0055389845769662
835,1.0024353317034955
836,0.9888868748433586
837,0.9847976645662004
838,0.9889278663528726
839,0.984805551311902
840,0.9737588466689091
841,0.9889161527684891
842,0.9836274314639581
843,0.9888984907487562
844,1.005680778683904
845,0.9917122259094732
846,0.9889195673189083
847,0.9888878616793716
848,0.9826570963018594
849,0.98533170964692
850,1.002923126764904
851,0.9888696232697345
852,0.9889731005642024
853,1.0083534266077359
854,0.9893047894309612
855,0.9737514542547053
856,0.972763093120166
857,0.9930516331467268
858,0.9889589847349246
859,0.988883652486981
860,0.9889842338927273
861,0.9876102142566031
862,0.9888903989574416
863,0.9916879435568874
864,0.9888778166917979
865,0.9953373698547724
866,0.9889624355260507
867,1.0050188946322955
868,0.9888745837744313
869,0.9888719568097178
870,0.9737768695229282
871,0.9888978786654762
872,0.9847997816086914
