iteration,period_days
1,180.222173510191
2,176.22254262266026
3,118.37391357493627
4,179.3999213630401
5,178.2937260988192
6,179.5655470525929
7,182.205241926451
8,180.66498895385496
9,175.979041620344
10,176.6400353940207
11,180.3106124586601
12,177.86963521799908
13,182.56262794355058
14,174.91317600258034
15,175.52056353853968
16,178.63428026927465
17,179.73573955551822
18,179.03100387244754
19,117.95464404975304
20,175.1240305480255
21,177.3284917859433
22,179.5071760094313
23,180.46560504422985
24,178.40788448231237
25,182.0786614754889
26,177.02113552628117
27,181.42725850932865
28,120.38948555295542
29,178.86341707646773
30,178.20781564453915
31,180.70092192628056
32,180.0669480810312
33,118.60247274751977
34,179.16386668541338
35,177.77896646901553
36,174.7138044254964
37,178.64699767043348
38,117.4420323163808
39,182.98931180981137
40,181.38931375969403
41,178.81739354539772
42,181.6173257919982
43,179.55440118975108
44,180.8834419282476
45,118.29523574362668
46,175.37869372492648
47,178.20035346525384
48,175.31401445525228
49,178.58794759755696
50,178.3598758869584
51,179.2931322620676
52,179.79854008685862
53,176.24088114255065
54,179.65303122315106
55,179.82013230197975
56,118.08608859914257
57,178.14040134616172
58,180.16996374128001
59,180.24344677011143
60,177.75786007918532
61,180.0631650305425
62,179.58512911382974
63,178.97816224187036
64,177.71539144666514
65,177.19833847414554
66,177.4127118269116
67,119.41581128782111
68,176.74093413921884
69,177.83309292161275
70,179.35032433356287
71,177.25344718014017
72,117.13999902416353
73,178.1356867056551
74,179.40727169062907
75,177.80552156394435
76,183.2424579897397
77,177.4651163507292
78,176.38488248537166
79,181.02650857572146
80,179.2682156329016
81,180.2341192451914
82,179.7671367027333
83,176.29668637655328
84,179.32295677035387
85,177.99674996226324
86,181.61128832140912
87,180.7077079065035
88,117.82841621866777
89,175.05582738499527
90,179.87902243866557
91,174.95622888402954
92,177.26475860436264
93,180.2291017881273
94,177.6534262382129
95,179.53831209174214
96,179.24590437620418
97,179.0274712611984
98,177.4483170780316
99,178.69199428559654
100,178.25301025150426
101,182.2387493245004
102,176.98869476296827
103,177.83834830757223
104,176.233235792584
105,179.09539158855824
106,179.99937084414347
107,180.07692122868542
108,179.0440174191029
109,178.04078042202408
110,178.99591533424186
111,182.0512844489277
112,179.94739119157268
113,179.6185881244877
114,177.5423720271578
115,177.11817212411415
116,179.4444756502769
117,175.9524043887974
118,179.2939893896658
119,177.96000760212303
120,177.6758665510009
121,178.65018695093494
122,183.0375345470935
123,179.97869600463443
124,184.2281434886804
125,176.80342444426836
126,119.22202510928322
127,178.04837986458142
128,176.45027527138635
129,178.5583680306643
130,179.42948815281372
131,177.80903997667556
132,176.23759715624846
133,181.41453974175695
134,179.62760835829368
135,176.92937563835494
136,176.91734946602983
137,178.9841104478683
138,178.64694183158574
139,178.9287797764253
140,178.814959896566
141,176.66585510836717
142,177.9852366088709
143,180.4280978250226
144,179.07305224307544
145,178.78080403108427
146,178.9794728035061
147,179.4433228670212
148,179.12795124379352
149,178.9088718609352
150,178.51139871372902
151,178.08532886803232
152,179.74239102854327
153,176.55082973049022
154,181.18104896104074
155,177.65937864010672
156,180.27141938277302
157,178.42507783987102
158,178.89475066790257
159,179.29188323079285
160,180.18429419200396
161,180.25155097015414
162,118.33368048068733
163,179.1955298643445
164,178.25796703879453
165,179.18614903643265
166,179.27760913298073
167,181.0516050196964
168,174.48424050408562
169,117.1642458391687
170,182.32136130946628
171,179.0058780113696
172,177.54167099997613
173,179.5706002433443
174,178.1252451106116
175,177.96922543947036
176,180.0138995911091
177,178.81477746109823
178,178.93945453140614
179,178.15520738356093
180,179.33247113868708
181,118.7680657342047
182,116.86707097939698
183,178.50411886853982
184,180.6343427713993
185,181.37869650019434
186,181.13570255404346
187,177.08949246062383
188,178.08778650194077
189,179.38335479653472
190,180.5205943495173
191,175.8228273577104
192,177.58615793484137
193,176.6706154881196
194,177.25022656198922
195,178.82206052302377
196,178.4781099606718
197,180.42931138138462
198,118.22406088886419
199,179.15463888151967
200,174.6231180610686
201,177.09002137217612
202,178.44529798551852
203,180.32456581179068
204,178.1503754756403
205,180.7506477006708
206,177.34936376112532
207,180.63068655270166
208,179.94099047821638
209,179.12608195463812
210,177.46381960598134
211,178.06870639251812
212,177.07528192952137
213,180.49210186807593
214,181.39811045967
215,178.17919860433372
216,179.81284700375275
217,179.90816305532513
218,179.50976060959982
219,180.03479742832744
220,180.40494694614617
221,176.4254581614816
222,179.08681128486347
223,177.58095901549413
224,180.01881520464264
225,176.4285053052696
226,181.53834407122395
227,180.60114382348496
228,179.9901839903485
229,181.7077485675206
230,179.66974635692364
231,176.0133839403345
232,181.01077371028964
233,177.33168370748103
234,181.07065983840963
235,179.69613730943075
236,175.58072210086564
237,177.8853114166721
238,118.05679020808927
239,117.58203950549499
240,178.81393568266515
241,177.1750079568941
242,175.32825166305997
243,180.24735111653956
244,177.26704478322338
245,179.47604456135596
246,174.818744487651
247,179.9173597394345
248,180.0660583861543
249,178.5904053523833
250,180.3540364643974
251,180.69783595943355
252,179.2561349165584
253,180.82786535968467
254,180.0388721755488
255,177.67357460871335
256,180.13935040424022
257,181.470683846788
258,182.4564763669386
259,182.50496920253389
260,178.48596116521338
261,181.73086786783594
262,179.85253220424283
263,182.8899867807791
264,180.00729673399803
265,172.2362381845337
266,179.5863434778234
267,179.19504653352007
268,180.5743860402207
269,179.28811206336565
270,180.67581646374856
271,180.4027879299405
272,178.7107732895586
273,175.06974218735857
274,178.98076879741302
275,178.5514822499193
276,179.31475206659113
277,174.7833420283855
278,177.74811446682543
279,175.6611856006859
280,180.35824672386516
281,178.53780821432716
282,181.72172835888483
283,180.77335080409696
284,176.48100893626724
285,180.17066112761393
