period_days,time_minus_start_0.00000000,time_minus_start_14.27388081,time_minus_start_28.54776162,time_minus_start_42.82164242,time_minus_start_57.09552323,time_minus_start_71.36940404,time_minus_start_85.64328485,time_minus_start_99.91716566,time_minus_start_114.19104646,time_minus_start_128.46492727,time_minus_start_142.73880808,time_minus_start_157.01268889,time_minus_start_171.28656970,time_minus_start_185.56045050,time_minus_start_199.83433131,time_minus_start_214.10821212,time_minus_start_228.38209293,time_minus_start_242.65597374,time_minus_start_256.92985455,time_minus_start_271.20373535,time_minus_start_285.47761616,time_minus_start_299.75149697,time_minus_start_314.02537778,time_minus_start_328.29925859,time_minus_start_342.57313939,time_minus_start_356.84702020,time_minus_start_371.12090101,time_minus_start_385.39478182,time_minus_start_399.66866263,time_minus_start_413.94254343,time_minus_start_428.21642424,time_minus_start_442.49030505,time_minus_start_456.76418586,time_minus_start_471.03806667,time_minus_start_485.31194747,time_minus_start_499.58582828,time_minus_start_513.85970909,time_minus_start_528.13358990,time_minus_start_542.40747071,time_minus_start_556.68135151,time_minus_start_570.95523232,time_minus_start_585.22911313,time_minus_start_599.50299394,time_minus_start_613.77687475,time_minus_start_628.05075556,time_minus_start_642.32463636,time_minus_start_656.59851717,time_minus_start_670.87239798,time_minus_start_685.14627879,time_minus_start_699.42015960,time_minus_start_713.69404040,time_minus_start_727.96792121,time_minus_start_742.24180202,time_minus_start_756.51568283,time_minus_start_770.78956364,time_minus_start_785.06344444,time_minus_start_799.33732525,time_minus_start_813.61120606,time_minus_start_827.88508687,time_minus_start_842.15896768,time_minus_start_856.43284848,time_minus_start_870.70672929,time_minus_start_884.98061010,time_minus_start_899.25449091,time_minus_start_913.52837172,time_minus_start_927.80225252,time_minus_start_942.07613333,time_minus_start_956.35001414,time_minus_start_970.62389495,time_minus_start_984.89777576,time_minus_start_999.17165657,time_minus_start_1013.44553737,time_minus_start_1027.71941818,time_minus_start_1041.99329899,time_minus_start_1056.26717980,time_minus_start_1070.54106061,time_minus_start_1084.81494141,time_minus_start_1099.08882222,time_minus_start_1113.36270303,time_minus_start_1127.63658384,time_minus_start_1141.91046465,time_minus_start_1156.18434545,time_minus_start_1170.45822626,time_minus_start_1184.73210707,time_minus_start_1199.00598788,time_minus_start_1213.27986869,time_minus_start_1227.55374949,time_minus_start_1241.82763030,time_minus_start_1256.10151111,time_minus_start_1270.37539192,time_minus_start_1284.64927273,time_minus_start_1298.92315353,time_minus_start_1313.19703434,time_minus_start_1327.47091515,time_minus_start_1341.74479596,time_minus_start_1356.01867677,time_minus_start_1370.29255758,time_minus_start_1384.56643838,time_minus_start_1398.84031919,time_minus_start_1413.11420000
0.74587403895,,,,,,,,,,,0.2488059483916163,2.2903096059547785,1.559872930953556,0.500936655143385,0.25595114607944053,0.5112219195720095,1.1453477395993765,2.0627612444494723,3.203741822615393,4.5106467799487175,5.886802474345436,7.182172974151963,8.215396860539323,8.833222572203283,8.976619534816328,8.702351014705364,8.142788961519638,7.441099045263647,6.706802983191392,6.004119823914201,5.360512171361911,4.780595457407328,4.258016186572794,3.7864298566631303,3.3927010632462125,3.280132752125687,4.09437090484977,6.151710433789937,5.619999951870719,3.2337342070729704,2.2023572796941413,1.9075448691099774,1.8696406203786236,1.9378278401189515,2.0636969275841923,2.229783170206741,2.428625622394576,2.6552167206147357,2.904052107284852,3.168205763415287,3.4394746645693375,3.709110147254374,3.968756853097217,4.211231926733569,4.430740305366545,4.6217664608772555,4.774185091735943,4.855938057527605,4.758558196980424,4.1935088289219165,2.8734478927992795,1.3634110614230819,0.35106511146777086,0.09305130675518483,0.5509064696391378,0.9044847398977317,1.0452850581464184,1.0636060621061891,1.0310105799455918,0.9774785470470315,0.9135453987577931,0.8432935394869564,0.7690307543626789,0.6927574960465823,0.6165823807156957,0.542791379088912,0.4737836496020645,0.41193974803300937,0.35945348016441153,0.31816529048191433,0.2894702364810267,0.27446195802245,0.27470066446037467,0.2945794356707521,0.3478116326819052,0.47501005188168915,0.7769027848315542,1.2085351764882097,0.96162066884112,0.38678287195375455,0.0905114192705664,,,,,,,,,
0.7479545802023013,,,,,,,,,,,0.30702457857266413,2.3533145080400493,1.4544641709835704,0.4240387014025321,0.18819876267697577,0.3162231219934201,0.6717108075736086,1.2356119849556155,2.0131482349126903,3.0004252596963443,4.158188666405039,5.392419968457086,6.5571494812047755,7.493390668598418,8.091407797353751,8.333255164288655,8.284023683872974,8.046620671819857,7.7178836114367995,7.366784724733206,7.032261851613492,6.730463999734577,6.464178372371787,6.233093506780454,6.0680063471744665,6.223005298540284,7.503743718719835,9.596392854133219,7.414706363439626,4.0479018690011666,2.977190061501241,2.846209852203357,2.9160242200068978,3.0194133935913,3.1330986150624502,3.2507514178584214,3.365914976508442,3.471405597294906,3.559861857007375,3.624431257238854,3.659561447792822,3.661706421935984,3.629731468978461,3.564902876125533,3.4704969558797365,3.3511810930693455,3.2123708210400843,3.0597815987122545,2.899493340103388,2.739436112917,2.5962293690607203,2.517191725317958,2.471298020662796,1.6996521680261911,0.9418325665592402,0.7281318387981788,0.6503819671450658,0.5944120040799864,0.5397032752933184,0.4826196625007474,0.4230354417108647,0.36182503459178694,0.3002941088599009,0.24002211872537096,0.18278936970968368,0.13050335260268905,0.0850995556902858,0.048412642916657034,0.022027152632969695,0.007132402546809973,0.004432240729353772,0.01421756380277852,0.03685677012827965,0.07434619593500279,0.13458222875224823,0.24292861127962836,0.46375316742672906,0.7561575535525712,0.5671759134419001,0.19161746367873334,0.04257969485360877,,,,,,,,,
0.7500351214546026,,,,,,,,,,,0.46125202964936185,2.3718763692244456,0.8462844656481926,0.13193493792201574,0.03718389528696753,0.04581084411043326,0.07889811679283308,0.12203921027083663,0.16933109887670267,0.21727144372984,0.26335493917431135,0.3060320385211122,0.3453058000136376,0.3831809249614782,0.4232587225718802,0.4694986084717567,0.5249838621284855,0.5914272115338804,0.6693686385822203,0.7585913321639216,0.8584621983574605,0.9682733900215197,1.0879605204856,1.2199524949074834,1.377075247914067,1.6355728548677928,2.29355004791086,3.366570043436881,2.733664653588107,1.500162249566064,1.2544863566849898,1.4055058659919701,1.5652796114298797,1.666117925315006,1.7325690773840379,1.7833752339926934,1.8242811926197364,1.8546186845949908,1.8714694030037133,1.8717357390677765,1.8532364058721595,1.8152644138922185,1.7587293475039436,1.6859590292231035,1.6002866881639526,1.5056082304239522,1.406163062131521,1.3070096554508153,1.216474016138836,1.154598213477854,1.180492050387502,1.4713884734171727,2.302962951917793,2.323734708571576,1.2153534620629567,0.743015195214316,0.5887064693902467,0.5244502774382718,0.48468276325446885,0.4513434426818212,0.4197710931780469,0.3892239834876514,0.3601590722729631,0.333427848149526,0.3100170651812405,0.29093624107636484,0.2771365247965775,0.2694307936801802,0.2684141017758585,0.2743985743031034,0.2873915702076757,0.30716959878193106,0.333549699064967,0.36712041852568955,0.41166231526216435,0.4844076496510092,0.637829153038233,0.8257109828987645,0.6135049506521711,0.2464072826226395,0.05000818423714217,,,,,,,,,
0.7521156627069038,,,,,,,,,,,0.3632518928223647,1.9638199752563956,0.9298385936862503,0.23378000286815614,0.09997946360815868,0.14123898109646987,0.2555664574730015,0.4127127220895021,0.598105896801836,0.7985421837077666,0.9966534334026558,1.1702308470590992,1.2967121196460265,1.3616252901026313,1.3656846860725917,1.3244587086084003,1.2605818874898365,1.1947270969607118,1.1406864447062908,1.1050100172898232,1.0889340989310632,1.0906289900388821,1.1067717022143926,1.13247273284143,1.1612839259143524,1.2212218666930226,1.490434218326815,1.9371776124699889,1.3642552197992377,0.5760931006470886,0.35685649793828006,0.3304126925552719,0.3225193272769756,0.3090552827551464,0.2957361514130966,0.2871842834276413,0.2849978440735839,0.2889763260920497,0.29786349519744576,0.30976824787922286,0.32251053262322554,0.33396000339896137,0.34233756601758025,0.3464240736725732,0.3456405872637728,0.3400034832807012,0.32999007593903057,0.31636715198891857,0.30010246057937934,0.28334303273458983,0.27943817777913565,0.3635502777778858,0.7520720600927037,1.1280547287309282,0.8601436250608075,0.6719645117519542,0.6051006039584258,0.5822175325734725,0.5733739513946186,0.5691531052131003,0.5668305309213071,0.565775542376968,0.5659953293917731,0.5676694127277676,0.5709907111698773,0.576100520272372,0.5830526730699233,0.591788910627222,0.6021223381969013,0.6137291181958007,0.6261428640792006,0.6387225379857069,0.6505127340133666,0.6600177258985495,0.6670010474498038,0.6887626248547004,0.7977170586004628,0.9808569629076872,0.8166717654131913,0.49024632272026303,0.21816793238633292,,,,,,,,,
0.7541962039592051,,,,,,,,,,,0.1463360862651359,0.8111641578883548,0.567784975329547,0.30030913223833283,0.25222645502945656,0.4929518411154616,1.0144466480569012,1.724916586789859,2.5513621503999504,3.4259868720238646,4.259855713414233,4.941536393042293,5.3619288201883375,5.455925682972327,5.234211387200498,4.777819050230292,4.1983740777853,3.59504251993813,3.0327323871836156,2.542136006467874,2.1298132934692022,1.7885646800826258,1.5043260937188927,1.2608130717715267,1.0514190458913413,0.9185445626119161,0.9805594633130555,1.1735005870024156,0.8421801743096495,0.4329390249229011,0.3166645050078348,0.27646210445861163,0.2350958536270602,0.19131708568422826,0.1502216247692652,0.11390257976047687,0.0830337640307103,0.05777937872162894,0.03800875352392264,0.02333243242343085,0.013139752266163903,0.006674463769758232,0.003136860277597452,0.0017855297421660828,0.002012670884157415,0.0033759665919934727,0.005574394483542614,0.008328211677926852,0.010998384635206986,0.01150278389155175,0.005387296201763621,0.005440266236368486,0.15554470041623655,0.48480049384383817,0.4870103184499012,0.4519912960656395,0.44378267818678935,0.4411485018906669,0.43906158720890703,0.43710502711822397,0.43549030562106134,0.43443220792168413,0.4340850987050419,0.4345453102732292,0.43585181482246604,0.43798131339954094,0.4408410809534607,0.4442622361296199,0.44799417691593474,0.45169703943280837,0.4549202773350161,0.4570397898562383,0.4571391300730129,0.4542365549548735,0.45136277675904485,0.47826736317837026,0.6398625899465866,0.9719939876742075,0.9375795063038802,0.6081782967346687,0.2852888456936008,,,,,,,,,
0.7562767452115063,,,,,,,,,,,0.03001700091821285,0.2603406250277002,0.33343445236655317,0.22820483195456326,0.18700043329328195,0.31335143255470604,0.5578479212598187,0.8406820131496724,1.1138873154293067,1.3443269386136392,1.5024051912044827,1.5641298198061628,1.5198040162858373,1.381800514916271,1.1832698643031108,0.9659029864040881,0.7647966891253333,0.6001503721341042,0.4778577581678351,0.39462283944993437,0.34310424721074095,0.3153516798825604,0.3049132786293816,0.3090950484518248,0.33428455602305157,0.41032233601752144,0.6073021041707075,0.8540388308582465,0.600164174407816,0.3576898518319249,0.4692202549031525,0.635921823469995,0.7105916529878263,0.7131065296175815,0.6840286943944747,0.6427080716293213,0.595861205787178,0.5456556531297704,0.4930265841696409,0.4388067501424582,0.3840431436276706,0.3299984724742964,0.2780227494488262,0.22938733510229714,0.18514031092670905,0.14601649603263106,0.11241085956412124,0.08440856417498321,0.06186942339182975,0.04459484212712149,0.032601973282494645,0.02674619930618353,0.042553230057807104,0.1742409501554588,0.3562380414440066,0.45276121753100657,0.48212742705224904,0.47919674820186403,0.4634203700116299,0.4424121577332081,0.4188654048085819,0.3938185094181883,0.3678109584180481,0.34125556760340664,0.31455046203183107,0.28810471643647995,0.2623312082087075,0.23762059688854908,0.2142947115886638,0.1925240249743215,0.17216934757264674,0.15246570646966676,0.13147085489531168,0.10584062771407984,0.07578930300323239,0.07349403789660243,0.22844380461571173,0.6728385675650379,0.8523955456254211,0.6073143112744389,0.29885116173483195,,,,,,,,,
0.7583572864638076,,,,,,,,,,,0.22905276849648665,1.021036279514313,0.509002122383444,0.1426953944122182,0.06450211835439118,0.07896529155129277,0.12527977800882156,0.18473545771603855,0.24903924024040486,0.31200250482794434,0.3670257776799301,0.4071435532047233,0.4269066735278278,0.4249710064733311,0.40535296020388834,0.3759429136171495,0.34521552338412825,0.31947195124494526,0.30191022065701034,0.29314494765710075,0.2922639498949445,0.2979494352446167,0.30988929103584895,0.33161590393473434,0.3778626914356381,0.4936037805324815,0.7764545981610257,1.1118077042276255,0.6466471627515746,0.19953803945386145,0.44862556313466345,1.0499289297204328,1.5676950722745207,1.826733373534466,1.9092149403665593,1.9071033208759691,1.8634233093545218,1.7937483692930092,1.7035836888422708,1.5958670904296426,1.4736598013488744,1.3408452355445106,1.2019843475313514,1.0618330157255282,0.9247966918848195,0.794474160510038,0.6733301724450943,0.5624256086487444,0.4610538044573324,0.3662663515092109,0.2733338666127579,0.1811109272647758,0.12871748193186486,0.26591327159646655,0.5195541614319501,0.7527074755904719,0.872928030614519,0.8970770162446604,0.8761563777825607,0.8368336155243469,0.7890126646836276,0.7362728692249045,0.680217203459954,0.6219193941401624,0.5623646637248516,0.5025643773270073,0.4435601718524723,0.386380898885128,0.33196504759506734,0.2810349712807094,0.23387258511265666,0.18987707884841562,0.14674027548474827,0.09976625835857773,0.04716532047891389,0.023928795298036234,0.18005152819843062,0.6783279048773236,0.8991365054591743,0.6279178349516943,0.29381485394982126,,,,,,,,,
0.7604378277161088,,,,,,,,,,,0.308270467942032,1.3942014664411804,0.7780342712101369,0.2673581872445706,0.1683373927966395,0.2669748549770905,0.5014371982238617,0.8351541253265068,1.241746319037221,1.6927385079009314,2.1465416766570726,2.547019560400666,2.8343395481731566,2.9656191842600803,2.933357961168754,2.7671907097188946,2.5175004641787826,2.2342015859228574,1.9536477137538248,1.696086319736236,1.4690914429086195,1.2722311380284794,1.1008267434323489,0.9497532712916997,0.824533981060765,0.7780178486090892,0.9671844233311775,1.419647579359694,1.0051987259868196,0.18566748971394523,0.11020422727361383,0.6280382310938972,1.367439751506161,1.9105256149031369,2.1732546647561946,2.266384803536478,2.276502900270621,2.2420144032031613,2.177472644660562,2.0890144355610296,1.9807024322207976,1.8566338633430197,1.721331554077374,1.57949070442002,1.4355635576021248,1.2934175279458482,1.1561939638651724,1.026527817177479,0.9077193337424055,0.8083415474779502,0.7585338901322894,0.84679229429914,1.1819450788597146,1.3227915868283229,1.2586533804087165,1.3906777321085804,1.4851241114816358,1.498812505440472,1.4684584706541983,1.417073102251576,1.3536416130440239,1.2815106903885332,1.2022538622878391,1.117034808548775,1.027054139497672,0.9336845899701811,0.8384923884851468,0.7432054259392733,0.6496480262014058,0.5596547291516762,0.47498155768089545,0.3972544125837447,0.32810620626954917,0.2704378671919629,0.23631610327227429,0.28186257648326385,0.5757515756394536,1.16321062784086,1.1474285510276445,0.6343109103941943,0.24585601738855173,,,,,,,,,
0.7625183689684101,,,,,,,,,,,0.12095515712333772,1.0784322664845762,1.1277579421013848,0.5339917540547935,0.3597160336994302,0.5744600421912176,1.0603660186466506,1.6782404422656936,2.342052256711456,2.9998796588245438,3.590982905399403,4.04022654555228,4.277350032548167,4.266661299947665,4.026910098660033,3.6242084865157116,3.142542708749359,2.6538182075035865,2.2033971852148624,1.8106509926549723,1.4759384534716569,1.1871217734275616,0.924136557332114,0.668837515152311,0.4371457660720321,0.3222460010005137,0.5438033567152792,1.433610184045152,1.7159718944507996,0.7458656148363128,0.17470498018499478,0.02111029356863657,0.008075975062083664,0.02572669110429378,0.054997318847742206,0.09626831950579057,0.15052046907348607,0.21712926880530445,0.2939018544623479,0.3772833440221343,0.46270739814182604,0.5451269444112316,0.6196493764735972,0.6821416362530774,0.7296866734609491,0.7608568202668061,0.7759225191610959,0.7774212835801172,0.772339398880158,0.779846287310175,0.8584420123451441,1.20338614420307,2.30878381191974,3.2974029304479466,2.6757638862100537,2.2255278014054816,2.0572744985048566,1.983850723726197,1.9333151825373707,1.883170033120341,1.826567379289809,1.7614356752397795,1.6872283090001838,1.6039961341654492,1.5121543981069705,1.4124521746822412,1.3059929833286348,1.1942574341874956,1.0791152383035316,0.9628428344402105,0.8482158288444566,0.738867120821372,0.6404065605203269,0.5636904288640641,0.5346978853763451,0.6231073522854107,0.9727590076269818,1.4459368294893669,1.096248200294797,0.4860035511517956,0.1810090403400834,,,,,,,,,
0.7645989102207114,,,,,,,,,,,0.48870237299898434,2.3642014207294704,1.305122327990943,0.37547915038309854,0.200752024152068,0.2863187451625336,0.5131977447510531,0.8368390492657329,1.224178812739372,1.6380917466267164,2.02701874952857,2.32707227031134,2.4785191165312153,2.4501172131585456,2.2551452953913027,1.9452660144443181,1.58637230894216,1.2344706057702362,0.9244376276925271,0.6711525648500245,0.47619067843256424,0.3348541437842123,0.24202959788497588,0.1985332462051512,0.22612327773704302,0.43062128767086727,1.2463007742225032,3.476027573666357,4.595053166853677,2.89506272314322,1.6722694052324905,1.2242853487555279,1.1298037877450762,1.1773086367446042,1.2835614881014268,1.4145968687194648,1.5538292504731943,1.690354539513745,1.8150204605411604,1.919579605151479,1.9970549036201344,2.042444893293458,2.0532912706951763,2.0298664771271286,1.9749427048299066,1.8932824434092417,1.7911510182329915,1.676403866383314,1.5604160983505504,1.4653026417277069,1.4456426552041437,1.6397514126590873,2.2274264161882202,2.416862067640374,1.9369121355012904,1.7440160925014778,1.6779445114768277,1.6261803902067213,1.5687600710218068,1.5040028094813833,1.4325387568788497,1.35511942548624,1.2724798279789808,1.1854153476804923,1.0948412690608398,1.0018224177271422,0.9075807314974969,0.8134873311941269,0.7210498458541212,0.6319235462492406,0.5480200825290801,0.47189433980017836,0.40784330106348715,0.36479215449941294,0.36388821229010954,0.4577967512674781,0.7440076642939765,1.0739663154127848,0.7453066646455382,0.2767961278894248,0.07917036075740594,,,,,,,,,
