time,time_minus_start_days,ridge_period_days,ridge_frequency_per_day,ridge_wwz
2459606.85524911,0.0,106.6005065399772,0.009380818463793895,10.124928584820317
2459621.4209611504,14.565712040290236,99.39214979085,0.0100611567624233,13.657576198826398
2459635.9866731907,29.131424080580473,99.39214979085,0.0100611567624233,16.66953043696401
2459650.552385231,43.69713612087071,99.39214979085,0.0100611567624233,17.788105340880577
2459665.1180972713,58.262848161160946,99.39214979085,0.0100611567624233,16.404317487427072
2459679.6838093116,72.82856020145118,99.39214979085,0.0100611567624233,13.009586781241488
2459694.249521352,87.39427224174142,132.38424414262448,0.007553769003829849,10.06791521549753
2459708.815233392,101.95998428203166,165.65358298475002,0.006036694057453979,9.20190083559337
2459723.3809454325,116.52569632232189,165.65358298475002,0.006036694057453979,8.468847392377684
2459737.9466574728,131.09140836261213,165.65358298475002,0.006036694057453979,7.624814885778088
2459752.512369513,145.65712040290236,165.65358298475002,0.006036694057453979,6.707165465172534
2459767.0780815533,160.2228324431926,165.65358298475002,0.006036694057453979,5.745885330291122
2459781.6437935936,174.78854448348284,165.65358298475002,0.006036694057453979,4.749062066896222
2459796.209505634,189.35425652377307,165.65358298475002,0.006036694057453979,3.673597974536653
2459810.775217674,203.9199685640633,165.65358298475002,0.006036694057453979,2.530574984992557
2459825.3409297145,218.48568060435355,165.65358298475002,0.006036694057453979,1.9890554560418987
2459839.906641755,233.05139264464378,165.65358298475002,0.006036694057453979,4.207448529137869
2459854.472353795,247.61710468493402,165.65358298475002,0.006036694057453979,23.806285432008234
2459869.0380658354,262.18281672522426,165.65358298475002,0.006036694057453979,48.25579273841904
2459883.6037778757,276.7485287655145,165.65358298475002,0.006036694057453979,20.89054370591062
2459898.169489916,291.31424080580473,165.65358298475002,0.006036694057453979,10.435125936167804
2459912.7352019562,305.87995284609497,165.65358298475002,0.006036694057453979,7.756495803882923
2459927.3009139965,320.4456648863852,165.65358298475002,0.006036694057453979,7.43305144487341
2459941.866626037,335.01137692667544,165.65358298475002,0.006036694057453979,7.864300508623832
2459956.432338077,349.5770889669657,165.65358298475002,0.006036694057453979,8.560585953891055
2459970.998050118,364.1428010077216,165.65358298475002,0.006036694057453979,9.312022549553362
2459985.563762158,378.7085130480118,165.65358298475002,0.006036694057453979,10.035224074406349
2460000.1294741984,393.27422508830205,165.65358298475002,0.006036694057453979,10.74133966401215
2460014.6951862387,407.8399371285923,165.65358298475002,0.006036694057453979,11.436085111346152
2460029.260898279,422.4056491688825,165.65358298475002,0.006036694057453979,12.106529086461668
2460043.8266103193,436.97136120917276,165.65358298475002,0.006036694057453979,12.719157266064498
2460058.3923223596,451.537073249463,155.11829235141028,0.006446692938925384,13.263512797616364
2460072.9580344,466.10278528975323,140.4243343628048,0.007121272851586876,13.974689876207007
2460087.52374644,480.66849733004346,99.39214979085,0.0100611567624233,15.191487089326818
2460102.0894584805,495.2342093703337,99.39214979085,0.0100611567624233,15.869494615327966
2460116.655170521,509.79992141062394,117.413041663668,0.008516941438792804,15.828982103365735
2460131.220882561,524.3656334509142,127.94833229700774,0.007815654819780613,15.617453739502084
2460145.7865946013,538.9313454912044,127.94833229700774,0.007815654819780613,14.637347728747478
2460160.3523066416,553.4970575314946,127.6710878066567,0.007832626925795337,11.955512515726756
2460174.918018682,568.0627695717849,128.2255767873588,0.007798756106656763,7.906013929062771
2460189.483730722,582.6284816120751,128.2255767873588,0.007798756106656763,5.517066412164191
2460204.0494427625,597.1941936523654,128.50282127770984,0.007781930311388894,6.771227179103137
2460218.615154803,611.7599056926556,129.61179923911402,0.007715346950435835,5.581130916273602
2460233.180866843,626.3256177329458,132.10699965227343,0.00756962161454093,2.37830526720934
2460247.7465788834,640.8913297732361,132.93873312332659,0.0075222621466710165,2.1752875667691174
2460262.3122909237,655.4570418135263,133.7704665943797,0.00747549160482643,3.1206105325671545
2460276.878002964,670.0227538538165,135.9884225171881,0.007353567174982166,4.663014501243992
2460291.4437150043,684.5884658941068,162.6038935908885,0.00614991423585465,7.935072861197922
2460306.0094270445,699.154177934397,162.88113808123956,0.006139446296729792,11.336608266528714
2460320.575139085,713.7198899746872,163.7128715522927,0.006108255206314568,14.301001036114073
2460335.140851125,728.2856020149775,164.82184951369686,0.006067156769266195,16.89529686774904
2460349.7065631654,742.8513140552677,165.65358298475002,0.006036694057453979,19.17013587048215
2460364.2722752057,757.417026095558,165.65358298475002,0.006036694057453979,21.040962659025677
2460378.837987246,771.9827381358482,165.65358298475002,0.006036694057453979,22.411640799579807
2460393.4036992863,786.5484501761384,165.65358298475002,0.006036694057453979,23.16183004226757
2460407.9694113266,801.1141622164287,165.65358298475002,0.006036694057453979,23.19086007344687
2460422.535123367,815.6798742567189,165.65358298475002,0.006036694057453979,22.44970226697728
2460437.100835407,830.2455862970091,165.65358298475002,0.006036694057453979,20.938358088239166
2460451.6665474474,844.8112983372994,165.65358298475002,0.006036694057453979,18.660001673558963
2460466.2322594877,859.3770103775896,165.65358298475002,0.006036694057453979,15.502364502640189
2460480.797971528,873.9427224178798,165.65358298475002,0.006036694057453979,11.07639500618201
2460495.3636835683,888.5084344581701,165.0990940040479,0.006056968428763649,5.644016839269616
2460509.9293956086,903.0741464984603,165.0990940040479,0.006056968428763649,2.1494945735181106
2460524.495107649,917.6398585387506,164.82184951369686,0.006067156769266195,1.7849916682117906
2460539.060819689,932.2055705790408,163.99011604264373,0.006097928485762895,4.2333076408965775
2460553.6265317295,946.771282619331,163.43562706194166,0.006118616962389741,12.334982771575909
2460568.1922437698,961.3369946596213,163.43562706194166,0.006118616962389741,21.522817537668704
2460582.75795581,975.9027066999115,164.2673605329948,0.006087636623339667,30.69547447551695
2460597.3236678503,990.4684187402017,164.82184951369686,0.006067156769266195,41.13760599750484
2460611.8893798906,1005.034130780492,164.82184951369686,0.006067156769266195,48.45529287250544
2460626.455091931,1019.5998428207822,162.6038935908885,0.00614991423585465,54.128973470858625
2460641.020803971,1034.1655548610725,151.2368694864956,0.006612144270080207,61.127281090770275
2460655.5865160115,1048.7312669013627,143.19677926631527,0.006983397288148602,71.05110759825818
2460670.152228052,1063.296978941653,135.9884225171881,0.007353567174982166,84.65323125359416
2460684.717940092,1077.8626909819432,129.33455474876297,0.007731885743469996,104.07005167190495
2460699.283652133,1092.428403022699,124.0669094320931,0.008060166925874308,131.9089348708226
2460713.849364173,1106.9941150629893,119.63099758647637,0.008359037541897457,171.31056615196735
2460728.4150762134,1121.5598271032795,116.58130819261486,0.00857770439792807,225.171822400468
2460742.9807882537,1136.1255391435698,113.8088632891044,0.008786661874126073,294.06896212132074
2460757.546500294,1150.69125118386,111.86815185664707,0.008939094669959733,374.4555134690401
2460772.1122123343,1165.2569632241502,109.92744042418975,0.009096909708269237,459.58619518137453
2460786.6779243746,1179.8226752644405,108.26397348208347,0.009236682968831634,539.9190593516793
2460801.243636415,1194.3883873047307,106.87775103032824,0.009356484304354741,599.653936746146
2460815.809348455,1208.954099345021,105.76877306892406,0.009454586367834214,617.3808545557199
2460830.3750604955,1223.5198113853112,105.21428408822197,0.009504412909957188,580.6010887365171
2460844.9407725357,1238.0855234256014,105.76877306892406,0.009454586367834214,501.8288745602915
2460859.506484576,1252.6512354658917,106.87775103032824,0.009356484304354741,409.1499876001301
2460874.0721966163,1267.216947506182,107.98672899173243,0.00926039717414314,321.7289877580588
2460888.6379086566,1281.7826595464721,106.32326204962615,0.009405279528888534,234.87638123180358
2460903.203620697,1296.3483715867624,126.00762086455043,0.007936027941317387,169.87362845605003
2460917.769332737,1310.9140836270526,126.83935433560356,0.007883988413833339,161.1795266598606
2460932.3350447775,1325.4797956673428,99.39214979085,0.0100611567624233,202.13133713643796
2460946.900756818,1340.045507707633,99.39214979085,0.0100611567624233,178.86405022531892
2460961.466468858,1354.6112197479233,99.39214979085,0.0100611567624233,32.21831129430859
2460976.0321808984,1369.1769317882136,165.65358298475002,0.006036694057453979,17.623491383914903
2460990.5978929386,1383.7426438285038,99.39214979085,0.0100611567624233,14.835054620091872
2461005.163604979,1398.308355868794,99.39214979085,0.0100611567624233,18.655174093122817
2461019.729317019,1412.8740679090843,99.39214979085,0.0100611567624233,23.315602299468836
2461034.2950290595,1427.4397799493745,99.39214979085,0.0100611567624233,24.025132226983416
2461048.8607411,1442.0054919896647,99.39214979085,0.0100611567624233,23.700855191853506
