iteration,period_days
1,132.5228663878
2,131.860252055861
3,132.5228663878
4,133.185480719739
5,132.5228663878
6,128.10543750820668
7,119.27057974902
8,132.08112349984066
9,132.74373783177967
10,132.5228663878
11,119.27057974902
12,140.474238371068
13,119.27057974902
14,132.74373783177967
15,132.74373783177967
16,132.5228663878
17,119.27057974902
18,138.04465248729167
19,140.25336692708834
20,129.209794728105
21,126.33846595636933
22,127.66369462024733
23,119.27057974902
24,135.173323715556
25,119.27057974902
26,122.14190852075566
27,132.5228663878
28,140.25336692708834
29,140.25336692708834
30,140.03249548310868
31,132.5228663878
32,138.92813826321034
33,130.97676627994232
34,132.74373783177967
35,132.5228663878
36,130.75589483596266
37,132.74373783177967
38,127.00108028830833
39,119.27057974902
40,119.27057974902
41,119.27057974902
42,138.04465248729167
43,132.5228663878
44,119.27057974902
45,131.63938061188134
46,140.25336692708834
47,131.860252055861
48,132.5228663878
49,134.95245227157633
50,132.5228663878
51,140.25336692708834
52,119.27057974902
53,132.5228663878
54,132.74373783177967
55,132.74373783177967
56,119.27057974902
57,140.25336692708834
58,129.43066617208467
59,119.27057974902
60,128.76805184014566
61,119.27057974902
62,132.5228663878
63,131.63938061188134
64,132.5228663878
65,119.27057974902
66,131.41850916790168
67,136.71942382341368
68,132.74373783177967
69,119.27057974902
70,132.74373783177967
71,136.498552379434
72,132.5228663878
73,140.474238371068
74,119.27057974902
75,142.90382425484432
76,132.5228663878
77,132.5228663878
78,145.77515302658
79,140.25336692708834
80,119.27057974902
81,126.33846595636933
82,120.37493696891833
83,134.06896649565766
84,119.27057974902
85,135.173323715556
86,119.27057974902
87,132.74373783177967
88,132.74373783177967
89,132.5228663878
90,126.33846595636933
91,130.535023391983
92,140.25336692708834
93,128.10543750820668
94,127.884566064227
95,129.872409060044
96,131.63938061188134
97,140.474238371068
98,145.77515302658
99,130.535023391983
100,122.36277996473534
101,131.63938061188134
102,140.25336692708834
103,132.74373783177967
104,128.547180396166
105,132.5228663878
106,135.39419515953566
107,132.5228663878
108,133.185480719739
109,140.474238371068
110,140.03249548310868
111,140.25336692708834
112,119.27057974902
113,131.41850916790168
114,132.5228663878
115,133.62722360769834
116,137.161166711373
117,132.74373783177967
118,132.5228663878
119,119.27057974902
120,123.246265740654
121,140.474238371068
122,136.05680949147467
123,133.848095051678
124,132.74373783177967
125,132.74373783177967
126,133.40635216371868
127,119.27057974902
128,126.33846595636933
129,140.474238371068
130,134.06896649565766
131,127.884566064227
132,132.74373783177967
133,136.05680949147467
134,119.27057974902
