period_days,frequency_per_day,mean_local_wavelet_power,mean_wwz_like_statistic
0.74587403895,1.3407089505457843,0.4832222121647151,2.768455226206616
0.7479545802023013,1.3369795793342523,0.4688143693101816,2.884978312547245
0.7500351214546026,1.3332708981155719,0.27952696622584977,0.9559839906201644
0.7521156627069038,1.3295827351885579,0.26218399387405655,0.6907465743496777
0.7541962039592051,1.3259149207466585,0.2827541550280729,1.0156342704837433
0.7562767452115063,1.3222672868518945,0.20164083951945447,0.4585119294379006
0.7583572864638076,1.318639667409228,0.21737500485363465,0.6210845100622884
0.7604378277161088,1.3150318981413507,0.3571881729069959,1.2483857156689104
0.7625183689684101,1.3114438165638844,0.3422185676938114,1.311069078947015
0.7645989102207114,1.3078752619609895,0.3541241737879516,1.337719214513658
0.7666794514730126,1.3043260753613668,0.4461626189252617,2.5370924064758844
0.7687599927253138,1.3007960995146515,0.31468463976580396,1.3005415129374054
0.7708405339776151,1.297285178868188,0.27898592244312337,1.003055399088458
0.7729210752299164,1.293793159544182,0.3780680758425398,2.0778784581174685
0.7750016164822177,1.2903198893172179,0.4004663624262542,2.5895106609314547
0.7770821577345188,1.2868652175921385,0.23015506945616215,0.7929698296299864
0.7791626989868201,1.2834289953822795,0.31556281513453,1.3103657092531509
0.7812432402391214,1.2800110752880525,0.30243630497532636,1.503079653509125
0.7833237814914227,1.2766113114758664,0.19999498927595274,0.5050892605671311
0.7854043227437238,1.2732295596573873,0.1485677534943045,0.31620351499275406
0.7874848639960251,1.2698656770691246,0.14404905442590354,0.2959556456093676
0.7895654052483264,1.2665195224523418,0.16899242474273604,0.3979323288031223
0.7916459465006277,1.2631909560332817,0.21475496711395528,0.6366147608236057
0.7937264877529289,1.2598798395037056,0.3693729737525632,1.4757403819365267
0.7958070290052301,1.2565860360017351,0.37544608384076655,1.4769699156459166
0.7978875702575314,1.2533094100929951,0.3032817844312196,1.4760675489459714
0.7999681115098327,1.250049827752051,0.3438099125340725,1.5017786057859834
0.8020486527621339,1.246807156344134,0.3895886294096599,1.7678623665636812
0.8041291940144352,1.2435812646071505,0.3004258925339767,1.0699696098350515
0.8062097352667364,1.2403720226339707,0.1494058194622654,0.5871155137762628
0.8082902765190377,1.2371793018549901,0.23320776543902846,0.6655086028606212
0.8103708177713389,1.2340029750209593,0.25978256031928093,0.9006728867554946
0.8124513590236402,1.2308429161860786,0.12216200313695814,0.25694793661002174
0.8145319002759415,1.2276990006913504,0.12733024808657176,0.23142027192133358
0.8166124415282427,1.2245711051481876,0.10478128826192178,0.19147576263046767
0.818692982780544,1.221459107422271,0.06495939565594314,0.1150365610565652
0.8207735240328452,1.218362886617652,0.13871461001208382,0.2573380717857354
0.8228540652851465,1.2152823230610965,0.1901979320262996,0.48959801416495213
0.8249346065374478,1.2122172982866675,0.23248704268825468,0.6188782728747683
0.8270151477897489,1.2091676950205377,0.19614074206590285,0.5870007246492334
0.8290956890420502,1.2061333971660317,0.23943734555411914,0.8077854331427909
0.8311762302943515,1.2031142897888953,0.3004693659236679,0.9951708101053865
0.8332567715466528,1.2001102591027806,0.27385577872801725,0.8292503569242319
0.8353373127989541,1.197121192454953,0.17027966170899148,0.4801732248414067
0.8374178540512552,1.1941469783122078,0.11584398485267706,0.4190244607674686
0.8394983953035565,1.1911875062469979,0.1429247237695634,0.44477923945929115
0.8415789365558578,1.1882426669237667,0.19932972583045433,0.5810639052786739
0.8436594778081591,1.1853123520854838,0.19252222260905213,0.6750716228996928
0.8457400190604603,1.182396454540378,0.22205012154595996,0.8133090003697434
0.8478205603127615,1.179494868148868,0.22733681707233538,0.8015444368175394
0.8499011015650628,1.1766074878106823,0.1824094184382327,0.5458496173023863
0.8519816428173641,1.17373420945217,0.15368884565313887,0.35877365498551267
0.8540621840696653,1.170874930013797,0.1394658961378654,0.2743887648929292
0.8561427253219666,1.1680295474378217,0.13665636484982713,0.29681641499244316
0.8582232665742678,1.1651979606561544,0.1545497349584614,0.40399463721287177
0.8603038078265691,1.1623800695783886,0.1575310970003903,0.4198547653229053
0.8623843490788703,1.1595757750800089,0.1331400440465241,0.3001786285200811
0.8644648903311716,1.156784978990767,0.12469671683225857,0.23642751843572263
0.8665454315834729,1.154007584083226,0.11937943160247964,0.262286857961624
0.8686259728357741,1.1512434940614698,0.15225319887831723,0.31336506129828723
0.8707065140880754,1.148492613549973,0.21245750698061097,0.5647712433545842
0.8727870553403766,1.145754848082631,0.25990498798737655,0.8255809413380129
0.8748675965926779,1.1430301040919468,0.23751944902951677,0.7457769285003352
0.8769481378449792,1.1403182888983716,0.16049675064285515,0.4310700249077294
0.8790286790972803,1.1376193106997958,0.12675087583320524,0.25771254702207785
0.8811092203495816,1.1349330785611893,0.21486899718626692,0.44831014810459485
0.8831897616018829,1.1322595024043902,0.28826630925597835,0.6987660591733789
0.8852703028541842,1.1295984929980345,0.22845070312412116,0.5372180086922687
0.8873508441064855,1.1269499619476286,0.2392279598914746,0.7262053932649307
0.8894313853587866,1.124313821685763,0.25237560480073606,0.8070704959732626
0.8915119266110879,1.121689985462459,0.24819697627666942,0.6240797467421075
0.8935924678633892,1.1190783673356546,0.19732463518233936,0.3995353071746824
0.8956730091156904,1.1164788821618206,0.17995824103911043,0.3478511607339706
0.8977535503679916,1.1138914455867062,0.13752308350657022,0.2712967754644426
0.8998340916202929,1.1113159740362166,0.10511000548752017,0.3441871703792258
0.9019146328725942,1.1087523847074132,0.18883496836504057,0.5456974970840476
0.9039951741248955,1.1062005955596401,0.20101300419152388,0.5011915007736778
0.9060757153771967,1.103660525305772,0.19203151969073998,0.3724652614184397
0.908156256629498,1.1011320934035822,0.28917446831889193,0.7534012162715806
0.9102367978817992,1.0986152200472312,0.40187205343182547,1.6212482886084376
0.9123173391341004,1.0961098261588682,0.3663576912324944,1.6528091748233487
0.9143978803864017,1.0936158333803496,0.3598046651378466,1.8920363191020249
0.916478421638703,1.0911331640650708,0.4243158739948012,1.8463198063461768
0.9185589628910042,1.0886617412699064,0.44779878932716116,2.4500701078028264
0.9206395041433055,1.0862014887472624,0.4055547748363091,2.0582614234181795
0.9227200453956068,1.0837523309372348,0.2536820699263045,1.2763955947387058
0.924800586647908,1.0813141929598733,0.24840645794186153,1.1087075180728572
0.9268811279002093,1.0788870006075504,0.3346402710519827,1.2335136716837778
0.9289616691525105,1.0764706803374327,0.36859793110799566,1.3108884529409452
0.9310422104048117,1.0740651592640529,0.33277307921375543,1.1171364063958165
0.933122751657113,1.0716703651519814,0.30077444356896826,0.9848060442480905
0.9352032929094143,1.0692862264085954,0.2557692159850316,0.8124041151982291
0.9372838341617156,1.0669126720769448,0.29554503291418704,0.9688229870314007
0.9393643754140169,1.0645496318287124,0.33508425964431326,1.0693843900467284
0.941444916666318,1.0621970359572679,0.2844682966236435,0.8743989604821121
0.9435254579186193,1.059854815370813,0.19497166763590165,0.659563388445341
0.9456059991709206,1.0575229015856187,0.243665441974176,0.7951218990422522
0.9476865404232218,1.0552012267193496,0.3396050861888845,3.314560645261701
0.949767081675523,1.052889723484477,0.3972910787880401,2.605134718264152
0.9518476229278243,1.0505883251817785,0.28772531806251206,0.9074274698026941
0.9539281641801256,1.048296965693923,0.22774233675046973,0.6468026807498629
0.9560087054324269,1.0460155794791375,0.2946660071079473,0.858615549755266
0.9580892466847281,1.0437441015649591,0.34588698147205377,1.2464508393740026
0.9601697879370293,1.0414824675420664,0.4026400545646138,1.644263345544483
0.9622503291893306,1.0392306135581917,0.3509959362831348,1.2072527729685634
0.9643308704416318,1.0369884763121116,0.26247145054642534,0.8655328158909238
0.9664114116939331,1.0347559930477153,0.2834950871850728,1.4028329219442373
0.9684919529462344,1.0325331015481496,0.3424217746258488,1.5533028449088604
0.9705724941985356,1.03031974013004,0.44377303207588414,2.466679828143372
0.9726530354508369,1.0281158476377832,0.412683803936029,2.609327208011372
0.9747335767031381,1.025921363437916,0.3164229499612843,1.8272021920293415
0.9768141179554394,1.0237362274135542,0.36884549952995144,1.5103226297680084
