time,time_minus_start_days,ridge_period_days,ridge_frequency_per_day,ridge_wwz
2459606.85524911,0.0,1.0728504171647488,0.9320963892084112,84.36249979797707
2459621.4209611504,14.565712040290236,1.0728504171647488,0.9320963892084112,95.33676313855517
2459635.9866731907,29.131424080580473,1.0728504171647488,0.9320963892084112,104.846397288602
2459650.552385231,43.69713612087071,1.0728504171647488,0.9320963892084112,111.84432611834191
2459665.1180972713,58.262848161160946,1.0728504171647488,0.9320963892084112,115.45558904407956
2459679.6838093116,72.82856020145118,1.0728504171647488,0.9320963892084112,115.16499888408532
2459694.249521352,87.39427224174142,1.0728504171647488,0.9320963892084112,110.90340922339722
2459708.815233392,101.95998428203166,1.0728504171647488,0.9320963892084112,103.00863352071858
2459723.3809454325,116.52569632232189,1.0728504171647488,0.9320963892084112,92.09529128030017
2459737.9466574728,131.09140836261213,1.0728504171647488,0.9320963892084112,78.88913702758579
2459752.512369513,145.65712040290236,1.0728504171647488,0.9320963892084112,64.03245200150863
2459767.0780815533,160.2228324431926,1.0728504171647488,0.9320963892084112,47.650881446802984
2459781.6437935936,174.78854448348284,1.0728504171647488,0.9320963892084112,28.212974679508847
2459796.209505634,189.35425652377307,1.159754404668933,0.8622515215067996,9.24700417659756
2459810.775217674,203.9199685640633,1.159754404668933,0.8622515215067996,3.1113533307364976
2459825.3409297145,218.48568060435355,1.236312679375,0.8088568666185124,0.7339416862296485
2459839.906641755,233.05139264464378,1.236312679375,0.8088568666185124,0.7468321268799607
2459854.472353795,247.61710468493402,1.0004304275779288,0.999569757610261,7.645654942308359
2459869.0380658354,262.18281672522426,1.0004304275779288,0.999569757610261,23.519040868317465
2459883.6037778757,276.7485287655145,0.9942229998990586,1.005810567751428,4.32394120554044
2459898.169489916,291.31424080580473,0.7748938885789749,1.2904992731763982,4.122397479897222
2459912.7352019562,305.87995284609497,0.9238721528718619,1.0824008461468335,25.802141533713677
2459927.3009139965,320.4456648863852,0.9238721528718619,1.0824008461468335,208.74843122976222
2459941.866626037,335.01137692667544,1.087334415082113,0.9196802622351307,634.93497900388
2459956.432338077,349.5770889669657,1.087334415082113,0.9196802622351307,4018.939287061101
2459970.998050118,364.1428010077216,1.0852652725224896,0.9214337041078381,18240.98204292775
2459985.563762158,378.7085130480118,1.0852652725224896,0.9214337041078381,117409.33996751635
2460000.1294741984,393.27422508830205,1.0914727002013598,0.9161933228522486,444057.406235594
2460014.6951862387,407.8399371285923,1.0914727002013598,0.9161933228522486,725721.5748481391
2460029.260898279,422.4056491688825,1.0914727002013598,0.9161933228522486,343426.334026024
2460043.8266103193,436.97136120917276,1.0852652725224896,0.9214337041078381,139454.48932432744
2460058.3923223596,451.537073249463,1.0852652725224896,0.9214337041078381,45171.35604895002
2460072.9580344,466.10278528975323,1.0852652725224896,0.9214337041078381,13353.586240562512
2460087.52374644,480.66849733004346,1.0852652725224896,0.9214337041078381,3810.558144480934
2460102.0894584805,495.2342093703337,0.9218030103122384,1.0848304776757827,1421.9239285641609
2460116.655170521,509.79992141062394,0.9218030103122384,1.0848304776757827,1202.6141623740689
2460131.220882561,524.3656334509142,0.9218030103122384,1.0848304776757827,592.8384197302606
2460145.7865946013,538.9313454912044,0.919733867752615,1.0872710411801152,161.93603779870037
2460160.3523066416,553.4970575314946,0.7769630311385983,1.2870625241133453,56.888084236458226
2460174.918018682,568.0627695717849,0.9549092912662134,1.0472198869004574,12.005276401390422
2460189.483730722,582.6284816120751,1.0087069978164225,0.9913681595990999,11.878984865265704
2460204.0494427625,597.1941936523654,1.0087069978164225,0.9913681595990999,29.226147575148765
2460218.615154803,611.7599056926556,1.0087069978164225,0.9913681595990999,34.61393404837903
2460233.180866843,626.3256177329458,1.0087069978164225,0.9913681595990999,14.140813334300248
2460247.7465788834,640.8913297732361,1.054228134128138,0.9485612910786283,14.412614893831089
2460262.3122909237,655.4570418135263,1.054228134128138,0.9485612910786283,43.07187836645357
2460276.878002964,670.0227538538165,1.054228134128138,0.9485612910786283,132.25685253899
2460291.4437150043,684.5884658941068,1.054228134128138,0.9485612910786283,261.4003620726538
2460306.0094270445,699.154177934397,1.054228134128138,0.9485612910786283,348.6189383137842
2460320.575139085,713.7198899746872,1.054228134128138,0.9485612910786283,397.05618475846796
2460335.140851125,728.2856020149775,1.054228134128138,0.9485612910786283,429.1427907557339
2460349.7065631654,742.8513140552677,1.054228134128138,0.9485612910786283,450.54186499541885
2460364.2722752057,757.417026095558,1.054228134128138,0.9485612910786283,458.8431901509895
2460378.837987246,771.9827381358482,1.054228134128138,0.9485612910786283,449.9584012453779
2460393.4036992863,786.5484501761384,1.054228134128138,0.9485612910786283,421.60478693318913
2460407.9694113266,801.1141622164287,1.054228134128138,0.9485612910786283,374.9674274537107
2460422.535123367,815.6798742567189,1.054228134128138,0.9485612910786283,314.0672866314643
2460437.100835407,830.2455862970091,1.054228134128138,0.9485612910786283,243.3848238644239
2460451.6665474474,844.8112983372994,1.054228134128138,0.9485612910786283,165.16042998419636
2460466.2322594877,859.3770103775896,1.054228134128138,0.9485612910786283,78.35568253194187
2460480.797971528,873.9427224178798,1.1576852621093097,0.8637926323584649,12.947566397129567
2460495.3636835683,888.5084344581701,1.1576852621093097,0.8637926323584649,1.8306145222855392
2460509.9293956086,903.0741464984603,1.2238978240172593,0.8170616699992581,0.2777791512062055
2460524.495107649,917.6398585387506,1.2197595388980125,0.819833719770248,0.15649956592099606
2460539.060819689,932.2055705790408,1.2342435368153766,0.8102128714242433,0.27096938743686094
2460553.6265317295,946.771282619331,1.0004304275779288,0.999569757610261,1.8663837039059472
2460568.1922437698,961.3369946596213,1.0066378552567992,0.993405915322839,13.071349926751688
2460582.75795581,975.9027066999115,1.0066378552567992,0.993405915322839,27.62297759940538
2460597.3236678503,990.4684187402017,0.9880155722201882,1.0121297964493428,39.83789501947857
2460611.8893798906,1005.034130780492,1.0087069978164225,0.9913681595990999,52.43608633452503
2460626.455091931,1019.5998428207822,1.0087069978164225,0.9913681595990999,61.17977238933893
2460641.020803971,1034.1655548610725,1.0087069978164225,0.9913681595990999,66.98364339512005
2460655.5865160115,1048.7312669013627,1.0066378552567992,0.993405915322839,78.87788771283162
2460670.152228052,1063.296978941653,1.0066378552567992,0.993405915322839,97.83474312770421
2460684.717940092,1077.8626909819432,1.0066378552567992,0.993405915322839,123.10346878781179
2460699.283652133,1092.428403022699,1.0066378552567992,0.993405915322839,156.16997803195076
2460713.849364173,1106.9941150629893,1.0066378552567992,0.993405915322839,197.35469523235733
2460728.4150762134,1121.5598271032795,1.0066378552567992,0.993405915322839,244.3972579406352
2460742.9807882537,1136.1255391435698,1.0066378552567992,0.993405915322839,291.8464983019841
2460757.546500294,1150.69125118386,1.0066378552567992,0.993405915322839,332.5777431922354
2460772.1122123343,1165.2569632241502,1.0066378552567992,0.993405915322839,360.76777328037616
2460786.6779243746,1179.8226752644405,1.0066378552567992,0.993405915322839,373.89698678249374
2460801.243636415,1194.3883873047307,1.0066378552567992,0.993405915322839,372.5507259228828
2460815.809348455,1208.954099345021,0.9880155722201882,1.0121297964493428,362.77394366263184
2460830.3750604955,1223.5198113853112,0.9880155722201882,1.0121297964493428,370.3418053799186
2460844.9407725357,1238.0855234256014,0.9880155722201882,1.0121297964493428,361.193825514752
2460859.506484576,1252.6512354658917,0.9880155722201882,1.0121297964493428,332.76239117930714
2460874.0721966163,1267.216947506182,0.9880155722201882,1.0121297964493428,276.8882318341389
2460888.6379086566,1281.7826595464721,1.0087069978164225,0.9913681595990999,209.40834665487193
2460903.203620697,1296.3483715867624,1.0087069978164225,0.9913681595990999,181.29636584305499
2460917.769332737,1310.9140836270526,1.0087069978164225,0.9913681595990999,154.46814432760854
2460932.3350447775,1325.4797956673428,1.0066378552567992,0.993405915322839,161.37303431514454
2460946.900756818,1340.045507707633,1.0066378552567992,0.993405915322839,138.4176916529
2460961.466468858,1354.6112197479233,1.0066378552567992,0.993405915322839,61.52814096715851
2460976.0321808984,1369.1769317882136,0.9818081445413179,1.0185289310949657,27.829564374160427
2460990.5978929386,1383.7426438285038,0.9818081445413179,1.0185289310949657,24.893721210172373
2461005.163604979,1398.308355868794,0.9818081445413179,1.0185289310949657,22.4409338568485
2461019.729317019,1412.8740679090843,0.9776698594220711,1.022840164665738,20.455245389397362
2461034.2950290595,1427.4397799493745,0.9776698594220711,1.022840164665738,24.498471320232262
2461048.8607411,1442.0054919896647,0.9238721528718619,1.0824008461468335,29.053178142886082
