period_days,frequency_per_day,global_wwz
0.05,20.0,1.5329259099507637
0.05011003343200837,19.95608327335975,2.574409683536564
0.05022006686401674,19.912358992028974,1.5082504523984561
0.05033010029602511,19.8688258938156,1.281998900685622
0.05044013372803348,19.825482727541278,2.216961150863697
0.05055016716004184,19.782328252921495,1.6962352676755126
0.05066020059205021,19.739361240447273,1.7533360472869342
0.05077023402405858,19.696580471268426,2.3719209996935446
0.05088026745606695,19.653984737078268,1.7985090946230222
0.05099030088807532,19.611572839999887,2.427377329977362
0.051100334320083686,19.569343592473825,1.5142595832051284
0.051210367752092055,19.52729581714726,1.4963014938071746
0.051320401184100424,19.48542834676456,1.6529021838466227
0.051430434616108786,19.443740024059313,1.702978958239556
0.051540468048117155,19.40222970164764,1.8223443826501378
0.051650501480125524,19.360896241922987,1.9991340164976434
0.05176053491213389,19.319738516952157,0.6614179988259572
0.05187056834414226,19.27875540837273,2.880010369818358
0.05198060177615063,19.237945807291766,1.0327571590275915
0.052090635208159,19.197308614185783,0.8764845829084098
0.05220066864016737,19.15684273880201,1.2666015494816811
0.05231070207217574,19.116547100060885,1.3650084963018339
0.0524207355041841,19.076420625959784,2.251984032062565
0.05253076893619247,19.03646225347795,1.9658189937661623
0.05264080236820084,18.996670928482622,0.9640621619882527
0.05275083580020921,18.95704560563634,2.3088877508698538
0.052860869232217576,18.9175852483054,1.4678846879709324
0.052970902664225945,18.878288828469465,1.4420869604206132
0.053080936096234314,18.839155326632273,1.2692278782611226
0.05319096952824268,18.800183731733494,2.6341229247602223
0.053301002960251045,18.761373041061628,0.715053411727146
0.053411036392259414,18.722722260168027,2.435746409594106
0.053521069824267783,18.684230402781957,2.8241506200497755
0.05363110325627615,18.645896490726685,1.8489996429920184
0.05374113668828452,18.60771955383665,1.6992362534674834
0.05385117012029289,18.569698629875585,1.69587917146222
0.05396120355230126,18.531832764455704,0.9479885003873089
0.05407123698430963,18.494121010957816,2.3201602713969582
0.054181270416318,18.456562430452458,1.2395726166734427
0.05429130384832636,18.419156091621975,1.9140174367817073
0.05440133728033473,18.381901070683515,2.0489122625143152
0.0545113707123431,18.344796451313016,1.816830173010281
0.05462140414435147,18.30784132457006,2.587071873065554
0.054731437576359836,18.27103478882364,1.3542712887584942
0.054841471008368205,18.234375949678867,1.082942073674783
0.054951504440376574,18.197863919904485,1.3535917924294147
0.05506153787238494,18.161497819361323,1.21939209720904
0.055171571304393305,18.12527677493155,1.1186051221553455
0.055281604736401674,18.089199920448817,0.9825904957454086
0.05539163816841004,18.05326639662919,1.3930624796128377
0.05550167160041841,18.017475351002965,1.2371150478853141
0.05561170503242678,17.98182593784721,1.9067003633366275
0.05572173846443515,17.946317318119178,1.097846584162307
0.05583177189644352,17.910948659390478,1.6830040534738233
0.05594180532845189,17.87571913578202,1.7085698054086618
0.05605183876046026,17.84062792789973,1.4297332383353267
0.056161872192468626,17.805674222771035,1.7139596087482802
0.05627190562447699,17.770857213782058,1.3821073214958444
0.05638193905648536,17.736176100615584,1.5587321357171553
0.056491972488493726,17.70163008918975,1.099747338600814
0.056602005920502095,17.66721839159741,2.571223307885509
0.056712039352510464,17.632940226046255,1.1511560000496242
0.05682207278451883,17.598794816799607,1.4280981417076761
0.0569321062165272,17.564781394117883,2.0000129956059385
0.057042139648535564,17.53089919420077,1.3277959874015004
0.05715217308054393,17.497147459130048,1.8546963162261618
0.0572622065125523,17.463525436813068,1.130497768408244
0.05737223994456067,17.430032380926896,2.0204006893754083
0.05748227337656904,17.396667550863093,1.759711476432323
0.05759230680857741,17.363430211673112,2.1135960964723806
0.05770234024058578,17.330319634014348,1.3741789332336354
0.05781237367259415,17.297335094096788,1.4460401858188927
0.057922407104602516,17.264475873630257,1.0805723099583886
0.058032440536610885,17.231741259772296,1.401947257840722
0.05814247396861925,17.199130545076592,1.7126919350927623
0.058252507400627616,17.166643027442042,1.1957589930887955
0.058362540832635985,17.13427801006234,1.238201064938127
0.058472574264644354,17.102034801376163,1.0037377759646204
0.05858260769665272,17.06991271501794,2.0407417171890634
0.05869264112866109,17.037911069769102,1.5114020490054312
0.058802674560669455,17.006029189509967,1.2639580376825774
0.058912707992677824,16.974266403172106,1.3728912810099572
0.05902274142468619,16.942622044691255,2.0376928724847514
0.05913277485669456,16.911095452960765,1.4224718001918903
0.05924280828870293,16.87968597178556,1.5253975280100014
0.0593528417207113,16.8483929498366,1.2559113644706692
0.05946287515271967,16.81721574060589,3.249438371331111
0.05957290858472804,16.786153702361908,2.1229578565608027
0.05968294201673641,16.75520619810562,1.1646790095017767
0.059792975448744776,16.7243725955269,1.496276494854433
0.059903008880753145,16.693652266961507,1.5219942291227166
0.06001304231276151,16.663044589348445,0.8887749506510452
0.060123075744769876,16.632548944187878,1.2927211674610914
0.060233109176778245,16.60216471749945,1.4171033570730491
0.060343142608786614,16.571891299781083,1.5521917978229787
0.06045317604079498,16.54172808596823,2.2474509414790242
0.06056320947280335,16.51167447539355,1.027739091806929
0.06067324290481172,16.48172987174705,1.3069374203002875
0.06078327633682008,16.451893683036626,1.8165623957043695
0.06089330976882845,16.422165321549073,1.951687419505091
0.06100334320083682,16.39254420381148,4.110594141923867
0.06111337663284519,16.36302975055306,2.7817101648971754
0.06122341006485356,16.333621386667396,1.8350441975641878
0.06133344349686193,16.30431854117508,1.0378494866713721
0.0614434769288703,16.275120647186753,2.0405294027856224
0.061553510360878666,16.24602714186657,1.272227598717503
0.061663543792887035,16.217037466396008,0.5978621246154104
0.061773577224895404,16.188151065938097,1.581658932209374
0.061883610656903766,16.15936738960204,1.2034679606150522
0.061993644088912135,16.130685890408156,1.6538857622424963
0.062103677520920504,16.102106025253267,1.4575558406461813
0.06221371095292887,16.0736272548764,1.7927079215867503
0.06232374438493724,16.04524904382487,1.7591690233849027
0.06243377781694561,16.01697086042073,2.9537426812886762
0.06254381124895397,15.988792176727554,1.4737801981497507
0.06265384468096234,15.960712468517588,1.4872055759449345
0.06276387811297071,15.932731215239249,1.114186966898489
0.06287391154497908,15.904847899984949,1.1309807463300379
0.06298394497698745,15.877062009459262,1.4371605410743686
0.06309397840899582,15.849373033947435,1.1704909079053787
0.06320401184100419,15.82178046728421,1.2273316251921444
0.06331404527301256,15.794283806822992,1.8769140207839115
0.06342407870502093,15.766882553405315,1.3932366040056217
0.0635341121370293,15.739576211330647,2.0953924178337924
0.06364414556903766,15.71236428832649,2.185887658966982
0.06375417900104603,15.685246295518803,1.8755595463348325
0.0638642124330544,15.658221747402726,2.063484397403921
0.06397424586506276,15.631290161813602,2.199457280250821
0.06408427929707114,15.604451059898294,1.0170705651816783
0.0641943127290795,15.577703966086831,1.3113081485344324
0.06430434616108786,15.551048408064283,0.7897746650878245
0.06441437959309623,15.524483916742986,1.2021448398234218
0.0645244130251046,15.49801002623501,1.074835866962749
0.06463444645711297,15.471626273824935,2.1680314671408083
0.06474447988912134,15.445332199942879,1.1312253557624172
0.06485451332112971,15.419127348137826,2.9301939988630727
0.06496454675313808,15.393011265051204,1.8939957278737594
0.06507458018514645,15.366983500390745,1.5425184382834962
0.06518461361715482,15.34104360690461,0.8540859353486809
0.06529464704916318,15.315191140355754,0.8966364860957569
0.06540468048117155,15.289425659496588,0.9376236200486601
0.06551471391317992,15.263746726043857,1.62509714136324
0.06562474734518829,15.2381539046538,1.3831368768212915
0.06573478077719666,15.212646762897537,1.3546492218504411
0.06584481420920502,15.18722487123673,2.023996059053141
0.0659548476412134,15.161887802999443,1.2016720725972139
0.06606488107322175,15.136635134356316,1.607394329907044
0.06617491450523014,15.111466444296878,0.8562248354518073
0.06628494793723849,15.086381314606207,1.6368324064058661
0.06639498136924686,15.061379329841708,0.7944681631127313
0.06650501480125523,15.036460077310227,2.0342334723955413
0.0666150482332636,15.011623147045315,2.8265364579684324
0.06672508166527197,14.986868131784759,1.2801455435535436
0.06683511509728034,14.962194626948314,1.5518111856639853
0.0669451485292887,14.937602230615665,1.5301113532491124
0.06705518196129708,14.913090543504605,2.6219377825100456
0.06716521539330544,14.888659168949422,1.9390776903378595
0.06727524882531381,14.864307712879505,1.6033421469141218
0.06738528225732218,14.840035783798154,1.841185623805125
0.06749531568933055,14.815842992761597,2.1790249490497673
0.06760534912133892,14.791728953358225,1.3378543504959912
0.06771538255334728,14.76769328168801,1.136279714334879
