period_days,frequency_per_day,mean_local_wavelet_power,mean_wwz_like_statistic
99.39214979085,0.0100611567624233,0.912914167594948,72.83897572088243
99.66939428120105,0.01003317023457233,0.9118628559182721,72.91538381360205
99.94663877155209,0.010005338971785722,0.9107010038374057,72.95726435446014
100.22388326190314,0.009977661685556716,0.9094680679315659,73.01971176963788
100.50112775225418,0.00995013710159656,0.9082275355804572,73.13157930250732
100.77837224260523,0.009922763959638935,0.9070632695279054,73.301884631469
101.05561673295628,0.009895541013247607,0.9060644616777151,73.52801979265438
101.33286122330732,0.009868467029627232,0.9053008232077363,73.80201745873771
101.61010571365837,0.009841540789437251,0.9047983539315388,74.11428229733386
101.88735020400941,0.009814761086608852,0.9045294906324921,74.45543651281135
102.16459469436046,0.009788126728164865,0.9044235281006439,74.8170557515525
102.44183918471151,0.009761636534042632,0.9043900935853174,75.19184686132859
102.71908367506255,0.00973528933691971,0.9043424645315883,75.57358465639071
102.9963281654136,0.009709083982042403,0.9042119498318334,75.95696691186998
103.27357265576464,0.009683019327057054,0.9039523653030036,76.33745842807079
103.55081714611569,0.00965709424184405,0.9035381874756049,76.71115151818788
103.82806163646674,0.00963130760835448,0.9029604143254187,77.07465180306475
104.10530612681778,0.009605658320449408,0.9020725687558481,76.44542979552585
104.38255061716883,0.009580145283741707,0.8989988516649348,75.81665951072337
104.65979510751987,0.009554767415440405,0.8980020368592001,76.12599208726972
104.93703959787092,0.009529523644197497,0.8969086678168541,76.41584364466857
105.21428408822197,0.009504412909957188,0.8957481365011196,76.68460119407679
105.49152857857301,0.009479434163807497,0.8945494031760072,76.9309047616421
105.76877306892406,0.009454586367834214,0.8933378579824851,77.15360921165333
106.0460175592751,0.009429868494977131,0.8924764930476624,76.39698172709687
106.32326204962615,0.009405279528888534,0.8913102300495128,76.5679485488378
106.6005065399772,0.009380818463793895,0.890174778141543,76.71323040617038
106.87775103032824,0.009356484304354741,0.8896335424444622,75.89573346819678
107.1549955206793,0.009332276065533641,0.8885865628555516,75.98821934185798
107.43224001103033,0.009308192772461298,0.8875842090270394,76.05437471479475
107.70948450138138,0.00928423346030567,0.8866286420586101,76.09421406919846
107.98672899173243,0.00926039717414314,0.8868578733692213,75.19114245307492
108.26397348208347,0.009236682968831634,0.8860073953424086,75.18190160150431
108.54121797243452,0.009213089908885704,0.8852036080841276,75.14755766891737
108.81846246278556,0.009189617068353511,0.884444941389777,75.08853106730601
109.09570695313661,0.009166263530695686,0.8837293569887555,75.00503927825334
109.37295144348766,0.00914302838866604,0.883054699447845,74.89678023519225
109.6501959338387,0.009119910744194066,0.8824190424448972,74.7625534471454
109.92744042418975,0.009096909708269237,0.8818209713144928,74.60006525651029
110.20468491454079,0.009074024400827052,0.8812597619411403,74.40635682764014
110.48192940489184,0.00905125395063677,0.8807354416402173,74.1790848407296
110.7591738952429,0.00902859749519087,0.8804072093720647,73.03825047606774
111.03641838559393,0.009006054180596136,0.8798586875810643,71.89444452999896
111.31366287594498,0.008983623161466383,0.8792230815353127,71.58298606243757
111.59090736629602,0.008961303600816777,0.8785829068602545,71.248730759119
111.86815185664707,0.008939094669959733,0.8779524456645869,70.89511012322086
112.14539634699813,0.008916995548402355,0.8773444994480826,70.52462231814373
112.42264083734916,0.008895005423745383,0.8767699717337355,70.13904885450033
112.69988532770022,0.008873123491583647,0.8762377029295627,69.73974797969909
112.97712981805125,0.008851348955407982,0.8757544911614346,69.32787439595305
113.2543743084023,0.008829681026508574,0.8753252349196212,68.9045062145511
113.53161879875336,0.008808118923879737,0.8749531440972509,68.47070489034338
113.8088632891044,0.008786661874126073,0.8746399795979717,68.02753658541793
114.08610777945545,0.008765309111369994,0.8743862946130424,67.57607466331919
114.36335226980648,0.008744059877160613,0.8741916612494569,67.11739456315715
